Frame number,19540
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.524,136.231,408.35,632.032,116.973,25.6921,593.016,126.914,-247.23,626.773,337.705,-221.943,789.3,282.384,-202.81,797.911
0.528,136.206,408.37,632.024,116.926,25.6847,592.993,126.892,-247.226,626.807,337.741,-221.911,789.327,282.354,-202.785,797.88
0.532,136.188,408.384,631.997,116.926,25.6847,592.993,126.899,-247.25,626.828,337.747,-221.901,789.31,282.384,-202.81,797.911
0.536,136.188,408.384,631.997,116.973,25.6921,593.016,126.91,-247.293,626.896,337.715,-221.849,789.275,282.384,-202.81,797.911
0.54,136.194,408.356,632.012,116.973,25.6921,593.016,127.001,-247.267,626.9,337.709,-221.858,789.293,282.46,-202.772,797.921
0.544,136.176,408.356,631.964,116.859,25.6055,593.041,127.001,-247.267,626.9,337.736,-221.833,789.279,282.474,-202.725,797.933
0.548,136.142,408.366,631.932,116.973,25.6921,593.016,127.168,-247.273,626.945,337.721,-221.762,789.248,282.51,-202.679,797.876
0.552,136.126,408.32,631.946,116.902,25.6102,593.065,127.206,-247.27,627.012,337.735,-221.748,789.238,282.51,-202.679,797.876
0.556,136.142,408.366,631.932,116.902,25.6102,593.065,127.259,-247.288,627.05,337.724,-221.726,789.225,282.51,-202.679,797.876
0.56,136.088,408.333,631.929,116.902,25.6102,593.065,127.38,-247.322,627.023,337.773,-221.581,789.158,282.51,-202.679,797.876
0.564,136.058,408.365,631.915,116.902,25.6102,593.065,127.526,-247.303,627.05,337.779,-221.533,789.164,282.622,-202.631,797.877
0.568,136.053,408.308,631.89,116.902,25.6102,593.065,127.526,-247.303,627.05,337.779,-221.533,789.164,282.629,-202.618,797.87
0.572,136.006,408.315,631.92,116.902,25.6102,593.065,127.526,-247.303,627.05,337.779,-221.533,789.164,282.629,-202.618,797.87
0.576,135.981,408.346,631.893,116.902,25.6102,593.065,127.629,-247.276,627.092,337.773,-221.493,789.18,282.659,-202.634,797.809
0.58,135.969,408.29,631.859,116.902,25.6102,593.065,127.666,-247.268,627.112,337.959,-221.496,789.189,282.687,-202.612,797.836
0.584,135.965,408.321,631.839,116.902,25.6102,593.065,127.666,-247.268,627.112,337.959,-221.496,789.189,282.689,-202.598,797.83
0.588,135.965,408.321,631.839,116.902,25.6102,593.065,127.666,-247.268,627.112,337.983,-221.509,789.152,282.752,-202.623,797.85
0.592,135.895,408.34,631.801,116.902,25.6102,593.065,127.666,-247.268,627.112,337.902,-221.408,789.145,282.693,-202.615,797.792
0.596,135.886,408.337,631.733,116.902,25.6102,593.065,127.666,-247.268,627.112,337.927,-221.421,789.108,282.703,-202.592,797.816
0.6,135.846,408.376,631.668,116.902,25.6102,593.065,127.694,-247.295,627.116,337.924,-221.418,789.09,282.731,-202.57,797.843
0.604,135.849,408.41,631.597,116.902,25.6102,593.065,127.694,-247.295,627.116,337.964,-221.417,789.054,282.884,-202.531,797.807
0.608,135.802,408.382,631.563,116.902,25.6102,593.065,127.679,-247.302,627.153,338.113,-221.43,789.04,282.916,-202.526,797.795
0.612,135.772,408.365,631.522,116.902,25.6102,593.065,127.868,-247.267,627.149,338.211,-221.42,789.077,282.944,-202.45,797.82
0.616,135.83,408.368,631.486,116.902,25.6102,593.065,127.904,-247.314,627.25,338.219,-221.41,789.062,282.944,-202.45,797.82
0.62,135.839,408.344,631.445,116.902,25.6102,593.065,127.904,-247.314,627.25,338.237,-221.394,789.056,282.978,-202.456,797.811
0.624,135.835,408.329,631.417,116.902,25.6102,593.065,127.904,-247.314,627.25,338.362,-221.409,789.035,283.129,-202.406,797.818
0.628,135.814,408.309,631.281,117.196,25.6613,592.953,127.934,-247.293,627.284,338.392,-221.298,788.993,283.182,-202.401,797.809
0.632,135.814,408.309,631.281,117.196,25.6613,592.953,128.029,-247.284,627.293,338.416,-221.235,788.934,283.195,-202.38,797.743
0.636,135.801,408.336,631.225,117.196,25.6613,592.953,128.138,-247.252,627.326,338.48,-221.262,788.91,283.252,-202.408,797.775
0.64,135.739,408.331,631.12,117.196,25.6613,592.953,128.138,-247.252,627.326,338.501,-221.212,788.916,283.325,-202.424,797.805
0.644,135.762,408.322,631.061,117.196,25.6613,592.953,128.17,-247.279,627.334,338.558,-221.204,788.959,283.458,-202.344,797.787
0.648,135.711,408.337,630.96,117.196,25.6613,592.953,128.236,-247.264,627.36,338.712,-221.146,789.003,283.49,-202.306,797.81
0.652,135.693,408.282,630.831,117.196,25.6613,592.953,128.236,-247.264,627.36,338.801,-221.245,788.982,283.642,-202.303,797.799
0.656,135.671,408.325,630.801,117.196,25.6613,592.953,128.272,-247.197,627.36,338.983,-221.254,788.924,283.728,-202.26,797.793
0.66,135.615,408.378,630.685,117.196,25.6613,592.953,128.272,-247.197,627.36,339.062,-221.305,788.913,283.726,-202.278,797.75
0.664,135.722,408.352,630.569,117.196,25.6613,592.953,128.354,-247.149,627.471,339.062,-221.305,788.913,283.758,-202.311,797.782
0.668,135.83,408.37,630.402,117.196,25.6613,592.953,128.401,-247.122,627.442,339.107,-221.297,788.874,283.818,-202.248,797.809
0.672,135.775,408.404,630.332,117.267,25.7433,592.904,128.392,-247.094,627.518,339.253,-221.342,788.919,283.894,-202.291,797.838
0.676,135.819,408.397,630.264,117.267,25.7433,592.904,128.392,-247.094,627.518,339.297,-221.375,788.863,283.989,-202.317,797.805
0.68,135.842,408.398,630.192,117.267,25.7433,592.904,128.392,-247.094,627.518,339.327,-221.341,788.836,284.119,-202.349,797.808
0.684,135.892,408.359,630.035,117.22,25.7358,592.881,128.392,-247.094,627.518,339.347,-221.314,788.817,284.119,-202.349,797.808
0.688,135.934,408.478,629.908,117.317,25.7003,592.869,128.392,-247.094,627.518,339.447,-221.328,788.791,284.119,-202.349,797.808
0.692,135.931,408.54,629.845,117.271,25.6928,592.846,128.392,-247.094,627.518,339.447,-221.328,788.791,284.256,-202.407,797.833
0.696,136.024,408.515,629.733,117.317,25.7003,592.869,128.466,-247.052,627.561,339.447,-221.328,788.791,284.397,-202.437,797.836
0.7,136.01,408.547,629.735,117.267,25.7433,592.904,128.466,-247.052,627.561,339.617,-221.349,788.878,284.477,-202.447,797.824
0.704,135.991,408.618,629.672,117.306,25.753,592.773,128.429,-247.04,627.533,339.725,-221.384,788.922,284.558,-202.425,797.849
0.708,135.959,408.692,629.595,117.306,25.753,592.773,128.466,-247.052,627.561,339.815,-221.409,788.964,284.649,-202.429,797.854
0.712,135.974,408.643,629.573,117.306,25.753,592.773,128.429,-247.04,627.533,340.006,-221.492,788.983,284.649,-202.429,797.854
0.716,135.959,408.677,629.574,117.306,25.753,592.773,128.466,-247.052,627.561,340.066,-221.504,788.979,284.813,-202.397,797.842
0.72,135.977,408.673,629.541,117.306,25.753,592.773,128.466,-247.052,627.561,340.188,-221.527,788.981,284.859,-202.401,797.888
0.724,136.006,408.672,629.478,117.315,25.7897,592.702,128.443,-247.03,627.572,340.28,-221.533,788.988,284.936,-202.423,797.92
0.728,135.991,408.706,629.478,117.256,25.7962,592.809,128.429,-247.007,627.579,340.28,-221.533,788.988,284.977,-202.374,797.934
0.732,136.069,408.704,629.441,117.315,25.7897,592.702,128.517,-247,627.58,340.381,-221.579,788.966,285.01,-202.4,797.993
0.736,136.029,408.745,629.362,117.411,25.8846,592.655,128.563,-246.955,627.562,340.537,-221.635,788.917,285.084,-202.378,797.97
0.74,136.077,408.76,629.315,117.391,25.9371,592.63,128.563,-246.955,627.562,340.595,-221.651,788.915,285.193,-202.423,797.939
0.744,136.104,408.779,629.292,117.49,26.1399,592.635,128.547,-246.907,627.591,340.757,-221.665,788.882,285.299,-202.402,797.956
0.748,136.128,408.854,629.264,117.6,26.2459,592.449,128.605,-246.861,627.58,340.947,-221.697,788.909,285.457,-202.344,797.906
0.752,136.144,408.819,629.265,117.573,26.1806,592.509,128.605,-246.861,627.58,341.036,-221.709,788.879,285.635,-202.285,797.972
0.756,136.188,408.847,629.249,117.549,26.2891,592.484,128.641,-246.834,627.559,341.053,-221.727,788.852,285.781,-202.32,797.983
0.76,136.207,408.816,629.217,117.57,26.3104,592.535,128.605,-246.825,627.53,341.092,-221.75,788.845,285.746,-202.34,797.949
0.764,136.232,408.818,629.177,117.67,26.3802,592.459,128.63,-246.735,627.551,341.092,-221.75,788.845,285.792,-202.331,797.994
0.768,136.244,408.814,629.166,117.644,26.3143,592.529,128.63,-246.735,627.551,341.268,-221.754,788.84,285.828,-202.335,797.985
0.772,136.296,408.947,629.111,117.661,26.3317,592.57,128.63,-246.735,627.551,341.432,-221.761,788.866,285.817,-202.324,797.974
0.776,136.394,408.939,629.056,117.718,26.455,592.465,128.708,-246.677,627.55,341.45,-221.75,788.84,285.952,-202.304,798.042
0.78,136.379,408.973,629.055,117.698,26.4337,592.414,128.708,-246.677,627.55,341.54,-221.75,788.882,286.008,-202.355,797.986
0.784,136.379,408.973,629.055,117.774,26.5528,592.463,128.708,-246.677,627.55,341.621,-221.784,788.851,286.184,-202.342,798.008
0.788,136.394,409.001,629.043,118.039,26.6091,592.397,128.742,-246.685,627.579,341.672,-221.783,788.849,286.28,-202.324,798.024
0.792,136.525,409.029,629.007,118.039,26.6091,592.397,128.796,-246.664,627.55,341.692,-221.769,788.854,286.3,-202.313,798.014
0.796,136.629,409.026,628.983,118.096,26.6258,592.417,128.796,-246.664,627.55,341.802,-221.862,788.859,286.386,-202.306,798.022
0.8,136.646,409.102,628.978,118.16,26.7451,592.397,128.797,-246.522,627.457,341.818,-221.847,788.852,286.499,-202.277,797.995
0.804,136.726,409.184,628.97,118.16,26.7451,592.397,128.797,-246.522,627.457,341.818,-221.847,788.852,286.544,-202.247,798.004
