Frame number,19357
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.528,142.525,436.835,624.993,132.267,49.7773,609.987,160.422,-220.834,638.364,343.717,-214.875,817.479,286.953,-205.285,827.562
0.532,142.605,436.812,625.003,132.267,49.7773,609.987,160.421,-220.859,638.391,343.634,-214.845,817.47,286.953,-205.285,827.562
0.536,142.663,436.763,625.148,132.267,49.7773,609.987,160.361,-220.872,638.333,344.094,-214.637,817.72,286.832,-205.244,827.528
0.54,142.698,436.726,625.153,132.267,49.7773,609.987,160.265,-220.974,638.337,343.563,-214.844,817.489,286.731,-205.247,827.456
0.544,142.719,436.706,625.19,132.226,49.7152,610.031,160.234,-220.95,638.328,343.634,-214.845,817.47,286.773,-205.255,827.397
0.548,142.761,436.64,625.203,132.226,49.7152,610.031,160.258,-220.982,638.331,344.072,-214.647,817.705,286.692,-205.193,827.434
0.552,142.809,436.584,625.3,132.226,49.7152,610.031,160.197,-220.966,638.302,343.59,-214.845,817.465,286.713,-205.231,827.459
0.556,142.88,436.553,625.309,132.226,49.7152,610.031,160.166,-220.959,638.275,343.578,-214.866,817.468,286.713,-205.231,827.459
0.56,142.916,436.515,625.358,132.226,49.7152,610.031,160.166,-220.959,638.275,343.954,-214.6,817.746,286.65,-205.206,827.407
0.564,142.911,436.533,625.426,132.226,49.7152,610.031,160.166,-220.959,638.275,343.503,-214.853,817.447,286.566,-205.144,827.38
0.568,142.96,436.504,625.493,132.253,49.6845,609.979,160.181,-220.974,638.268,343.334,-214.799,817.367,286.485,-205.188,827.361
0.572,143.053,436.457,625.552,132.253,49.6845,609.979,160.181,-220.974,638.268,343.765,-214.615,817.689,286.505,-205.226,827.386
0.576,143.117,436.436,625.579,132.253,49.6845,609.979,160.181,-220.974,638.268,343.82,-214.641,817.655,286.485,-205.188,827.361
0.58,143.189,436.39,625.642,132.3,49.6647,610.023,160.187,-221.002,638.247,343.383,-214.891,817.399,286.485,-205.188,827.361
0.584,143.219,436.315,625.728,132.301,49.646,609.951,160.192,-220.976,638.221,343.828,-214.646,817.718,286.467,-205.233,827.349
0.588,143.191,436.349,625.844,132.301,49.646,609.951,160.201,-221.003,638.147,343.313,-214.891,817.417,286.467,-205.233,827.349
0.592,143.22,436.319,625.897,132.348,49.6255,609.992,160.201,-221.003,638.147,343.362,-214.899,817.383,286.389,-205.253,827.346
0.596,143.279,436.251,625.931,132.301,49.646,609.951,160.201,-221.003,638.147,343.607,-214.651,817.673,286.41,-205.29,827.323
0.6,143.281,436.271,625.988,132.301,49.646,609.951,160.178,-221.012,638.113,343.148,-214.92,817.381,286.41,-205.29,827.323
0.604,143.359,436.192,626.173,132.26,49.5856,609.912,160.178,-221.012,638.113,343.197,-214.947,817.323,286.364,-205.291,827.332
0.608,143.392,436.176,626.253,132.308,49.5651,609.953,160.178,-221.012,638.113,343.555,-214.745,817.723,286.38,-205.33,827.355
0.612,143.456,436.122,626.367,132.26,49.5856,609.912,160.162,-221.029,638.077,343.156,-215.005,817.412,286.38,-205.33,827.355
0.616,143.483,436.155,626.364,132.26,49.5856,609.912,160.162,-221.029,638.077,343.156,-215.005,817.412,286.364,-205.291,827.332
0.62,143.547,436.157,626.447,132.26,49.5856,609.912,160.195,-221.002,638.059,343.585,-214.845,817.771,286.364,-205.291,827.332
0.624,143.656,436.14,626.508,132.26,49.5856,609.912,160.091,-221.008,638.057,343.096,-215.041,817.535,286.38,-205.33,827.355
0.628,143.679,436.106,626.601,132.26,49.5856,609.912,160.091,-221.008,638.057,343.044,-215.032,817.515,286.319,-205.296,827.343
0.632,143.841,436.106,626.784,132.26,49.5856,609.912,160.073,-221.035,638.068,343.408,-214.845,817.753,286.319,-205.296,827.343
0.636,144.143,436.108,626.945,132.26,49.5856,609.912,160.073,-221.035,638.068,343.548,-214.891,817.716,286.319,-205.296,827.343
0.64,144.279,436.117,627.122,132.26,49.5856,609.912,160.091,-221.008,638.057,343.208,-215.141,817.452,286.336,-205.334,827.365
0.644,144.461,436.142,627.218,132.26,49.5856,609.912,160.073,-221.035,638.068,343.086,-215.114,817.529,286.319,-205.296,827.343
0.648,144.625,436.193,627.254,132.26,49.5856,609.912,160.073,-221.035,638.068,342.98,-215.086,817.483,286.336,-205.334,827.365
0.652,144.858,436.175,627.428,132.308,49.5651,609.953,160.073,-221.035,638.068,342.991,-215.083,817.53,286.319,-205.296,827.343
0.656,144.948,436.212,627.517,132.292,49.5189,609.996,160.073,-221.035,638.068,342.971,-215.105,817.487,286.336,-205.334,827.365
0.66,145.004,436.282,627.687,132.292,49.5189,609.996,160.073,-221.035,638.068,343.296,-214.907,817.754,286.223,-205.288,827.303
0.664,145.062,436.319,627.752,132.292,49.5189,609.996,160.073,-221.035,638.068,342.893,-215.095,817.439,286.319,-205.296,827.343
0.668,145.244,436.31,627.792,132.292,49.5189,609.996,160.045,-221.062,638.085,342.893,-215.095,817.439,286.24,-205.327,827.325
0.672,145.312,436.304,627.884,132.292,49.5189,609.996,160.045,-221.062,638.085,342.893,-215.095,817.439,286.223,-205.288,827.303
0.676,145.378,436.265,627.922,132.292,49.5189,609.996,160.007,-221.081,638.073,343.157,-215.064,817.428,286.166,-205.345,827.273
0.68,145.459,436.177,628.02,132.404,49.5154,609.918,160.004,-221.124,638.066,343.052,-214.813,817.76,285.97,-205.333,827.142
0.684,145.569,436.203,627.977,132.467,49.6137,610.008,160.074,-221.07,638.071,343.13,-214.882,817.696,286.032,-205.281,827.173
0.688,145.742,436.195,628.014,132.579,49.6101,609.93,160.004,-221.124,638.066,343.086,-214.846,817.692,285.973,-205.331,827.097
0.692,145.859,436.082,628.094,132.579,49.6101,609.93,160.033,-221.132,638.052,342.747,-215.021,817.406,285.979,-205.307,827.075
0.696,145.95,436.051,628.189,132.579,49.6101,609.93,160.033,-221.132,638.052,342.747,-215.021,817.406,285.927,-205.308,827.065
0.7,146.078,435.932,628.155,132.671,49.6623,609.935,160.086,-221.123,638.026,342.747,-215.021,817.406,285.934,-205.284,827.044
0.704,146.104,435.952,628.195,132.671,49.6623,609.935,160.086,-221.123,638.026,342.678,-215.018,817.428,285.839,-205.327,827.017
0.708,146.153,435.924,628.213,132.853,49.7719,610.036,160.086,-221.123,638.026,342.825,-215.019,817.287,285.885,-205.279,827.016
0.712,146.261,435.912,628.187,132.853,49.7719,610.036,160.033,-221.132,638.052,342.678,-214.945,817.37,285.885,-205.279,827.016
0.716,146.366,435.899,628.152,132.853,49.7719,610.036,160.086,-221.123,638.026,343.004,-214.747,817.638,285.823,-205.332,826.985
0.72,146.451,435.868,628.174,132.856,49.7548,610.115,160.065,-221.135,637.991,342.678,-214.945,817.37,285.734,-205.362,826.967
0.724,146.47,435.865,628.192,132.856,49.7548,610.115,160.095,-221.107,637.974,342.678,-214.945,817.37,285.84,-205.31,826.989
0.728,146.564,435.924,628.132,132.802,49.6424,610.175,159.993,-221.176,637.985,342.593,-214.932,817.338,285.84,-205.31,826.989
0.732,146.626,435.951,628.08,132.802,49.6424,610.175,160.086,-221.123,638.026,342.919,-214.734,817.605,285.778,-205.363,826.958
0.736,146.744,435.866,628.056,132.802,49.6424,610.175,160.086,-221.123,638.026,343.176,-214.766,817.484,285.796,-205.309,826.998
0.74,146.755,435.891,628.024,132.972,49.6816,610.162,160.086,-221.123,638.026,342.919,-214.734,817.605,285.766,-205.318,826.879
0.744,146.837,435.915,627.97,132.972,49.6816,610.162,160.107,-221.147,638.022,342.574,-214.945,817.328,285.81,-205.32,826.87
0.748,146.855,435.93,627.986,133.066,49.7309,610.171,160.107,-221.147,638.022,342.593,-214.932,817.338,285.747,-205.372,826.839
0.752,146.855,435.93,627.986,133.047,49.6764,610.242,160.107,-221.147,638.022,342.576,-214.929,817.3,285.766,-205.318,826.879
0.756,146.855,435.93,627.986,133.047,49.6764,610.242,160.173,-221.101,638.018,342.574,-214.945,817.328,285.766,-205.318,826.879
0.76,146.855,435.93,627.986,133.177,49.655,610.203,160.107,-221.147,638.022,342.576,-214.929,817.3,285.668,-205.322,826.881
0.764,146.912,435.918,627.974,133.026,49.6761,610.37,160.173,-221.101,638.018,342.576,-214.929,817.3,285.703,-205.326,826.875
0.768,146.976,435.991,627.997,133.026,49.6761,610.37,160.173,-221.101,638.018,342.576,-214.929,817.3,285.685,-205.354,826.847
0.772,147.017,435.931,627.988,133.133,49.6688,610.298,160.107,-221.147,638.022,342.576,-214.929,817.3,285.747,-205.302,826.878
0.776,147.019,435.951,627.989,133.026,49.6761,610.37,160.173,-221.101,638.018,343.005,-214.623,817.734,285.585,-205.328,826.812
0.78,147.017,435.931,627.988,133.118,49.7169,610.42,160.173,-221.101,638.018,342.659,-214.924,817.25,285.748,-205.339,826.771
0.784,147.027,435.971,627.983,133.026,49.6761,610.37,160.277,-221.095,638.02,342.577,-214.896,817.271,285.74,-205.3,826.801
0.788,147.025,435.951,627.983,133.133,49.6688,610.298,160.273,-221.121,638.045,342.586,-214.909,817.296,285.722,-205.336,826.711
0.792,147.058,435.996,627.959,133.118,49.7169,610.42,160.273,-221.121,638.045,342.83,-214.659,817.591,285.727,-205.34,826.763
0.796,147.06,436.017,627.959,133.118,49.7169,610.42,160.273,-221.121,638.045,343.066,-214.688,817.42,285.821,-205.234,826.765
0.8,147.06,436.017,627.959,133.365,49.7898,610.358,160.273,-221.121,638.045,342.808,-214.77,817.203,285.754,-205.289,826.731
0.804,147.06,436.017,627.959,133.256,49.7497,610.393,160.273,-221.121,638.045,342.642,-214.798,817.103,285.817,-205.271,826.713
