Frame number,18504
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,143.563,420.094,630.864,139.849,38.8639,595.909,156.614,-234.216,635.653,334.416,-227.302,805.197,277.742,-211.932,809.455
0.004,143.575,420.095,630.893,139.849,38.8639,595.909,156.655,-234.153,635.667,334.438,-227.202,805.268,277.794,-211.886,809.477
0.008,143.601,420.116,630.899,139.963,38.97,595.862,156.646,-234.199,635.696,334.465,-227.191,805.195,277.801,-211.873,809.47
0.012,143.692,420.061,630.945,139.874,38.8747,595.913,156.627,-234.205,635.737,334.637,-227.196,805.219,277.795,-211.846,809.462
0.016,143.72,420.052,631.009,139.971,38.9657,595.922,156.627,-234.205,635.737,334.692,-227.146,805.212,277.741,-211.817,809.452
0.02,143.721,420.103,631.075,139.971,38.9657,595.922,156.73,-234.199,635.738,334.719,-227.062,805.133,277.858,-211.779,809.384
0.024,143.784,420.083,631.105,139.881,38.8703,595.973,156.73,-234.199,635.738,334.703,-227.002,805.114,277.891,-211.746,809.375
0.028,143.795,420.102,631.205,139.881,38.8703,595.973,156.73,-234.199,635.738,334.717,-226.995,805.089,277.891,-211.746,809.375
0.032,143.839,420.147,631.2,140.019,38.9452,595.962,156.756,-234.195,635.771,334.692,-226.957,805.064,277.971,-211.725,809.345
0.036,143.793,420.172,631.258,140.019,38.9452,595.962,156.765,-234.175,635.801,334.836,-226.977,805.064,277.94,-211.703,809.32
0.04,143.8,420.159,631.249,140.019,38.9452,595.962,156.829,-234.145,635.813,334.808,-226.869,805.037,277.9,-211.663,809.31
0.044,143.767,420.151,631.279,140.019,38.9452,595.962,156.829,-234.145,635.813,334.842,-226.872,805.018,277.9,-211.663,809.31
0.048,143.769,420.186,631.318,139.97,38.9848,595.993,156.862,-234.118,635.795,334.784,-226.859,804.974,277.893,-211.636,809.276
0.052,143.693,420.25,631.331,139.97,38.9848,595.993,156.892,-234.126,635.856,334.889,-226.804,804.983,278.019,-211.582,809.244
0.056,143.683,420.231,631.339,139.945,39.0167,596.05,156.892,-234.126,635.856,334.918,-226.787,804.953,278.046,-211.547,809.23
0.06,143.683,420.231,631.339,140.06,39.0946,596.038,156.892,-234.126,635.856,335.007,-226.752,804.947,278.148,-211.485,809.263
0.064,143.682,420.279,631.356,139.97,39.0811,596.114,157.072,-234.113,635.938,335.007,-226.752,804.947,278.148,-211.485,809.263
0.068,143.708,420.29,631.36,139.927,39.1229,596.165,157.128,-234.094,635.957,335.052,-226.732,804.958,278.182,-211.493,809.255
0.072,143.691,420.319,631.378,139.927,39.1229,596.165,157.16,-234.109,635.977,335.09,-226.724,805.015,278.322,-211.458,809.208
0.076,143.627,420.382,631.426,139.881,39.2009,596.248,157.16,-234.109,635.977,335.104,-226.712,805.017,278.384,-211.488,809.208
0.08,143.653,420.415,631.422,139.881,39.2009,596.248,157.15,-234.122,636.014,335.178,-226.732,805,278.384,-211.488,809.208
0.084,143.649,420.443,631.441,139.878,39.1346,596.339,157.218,-234.074,636.008,335.177,-226.69,804.987,278.384,-211.488,809.208
0.088,143.655,420.448,631.503,139.878,39.1346,596.339,157.201,-234.08,636.048,335.18,-226.68,804.974,278.384,-211.488,809.208
0.092,143.655,420.448,631.503,139.878,39.1346,596.339,157.201,-234.08,636.048,335.202,-226.657,804.974,278.454,-211.536,809.246
0.096,143.655,420.448,631.503,139.965,39.2725,596.391,157.247,-234.061,636.085,335.228,-226.666,804.952,278.524,-211.529,809.282
0.1,143.654,420.472,631.524,139.965,39.2725,596.391,157.411,-234.023,636.107,335.259,-226.684,804.946,278.574,-211.558,809.275
0.104,143.666,420.485,631.536,139.965,39.2725,596.391,157.462,-234.072,636.135,335.319,-226.706,804.95,278.574,-211.558,809.275
0.108,143.666,420.485,631.536,139.965,39.2725,596.391,157.479,-234.003,636.158,335.542,-226.754,804.946,278.664,-211.563,809.302
0.112,143.666,420.485,631.536,139.965,39.2725,596.391,157.479,-234.003,636.158,335.505,-226.76,804.936,278.745,-211.602,809.297
0.116,143.72,420.561,631.576,139.965,39.2725,596.391,157.479,-234.003,636.158,335.517,-226.757,804.953,278.795,-211.605,809.326
0.12,143.747,420.531,631.664,140.159,39.3247,596.38,157.588,-233.911,636.18,335.611,-226.789,804.986,278.945,-211.611,809.365
0.124,143.753,420.535,631.686,140.353,39.3766,596.37,157.592,-233.943,636.222,335.642,-226.82,804.994,278.93,-211.613,809.405
0.128,143.79,420.525,631.735,140.443,39.3938,596.428,157.657,-233.841,636.24,335.644,-226.828,805.01,278.95,-211.642,809.407
0.132,143.859,420.507,631.754,140.443,39.3938,596.428,157.657,-233.841,636.24,335.795,-226.911,805.057,279.005,-211.66,809.47
0.136,143.808,420.582,631.819,140.443,39.3938,596.428,157.657,-233.841,636.24,335.844,-226.899,805.096,279.091,-211.689,809.502
0.14,143.808,420.582,631.819,140.443,39.3938,596.428,157.764,-233.831,636.316,336.006,-227.003,805.116,279.269,-211.692,809.53
0.144,143.809,420.637,631.869,140.443,39.3938,596.428,157.884,-233.769,636.355,336.07,-227.063,805.167,279.307,-211.692,809.519
0.148,143.861,420.646,631.923,140.403,39.3319,596.474,157.952,-233.727,636.355,336.096,-227.091,805.177,279.344,-211.684,809.557
0.152,143.924,420.649,631.94,140.252,39.3161,596.652,157.949,-233.746,636.387,336.153,-227.106,805.217,279.406,-211.698,809.543
0.156,143.95,420.699,631.919,140.282,39.3565,596.69,157.983,-233.684,636.388,336.189,-227.131,805.215,279.402,-211.708,809.586
0.16,143.968,420.714,631.934,140.282,39.3565,596.69,158.005,-233.658,636.374,336.189,-227.131,805.215,279.58,-211.73,809.709
0.164,143.955,420.703,631.962,140.261,39.3062,596.736,158.034,-233.612,636.407,336.189,-227.131,805.215,279.774,-211.793,809.743
0.168,144.009,420.643,632.041,140.452,39.4246,596.729,158.073,-233.617,636.388,336.203,-227.138,805.192,279.825,-211.846,809.766
0.172,144.067,420.62,632.077,140.509,39.4392,596.751,158.227,-233.498,636.37,336.293,-227.131,805.205,279.901,-211.829,809.792
0.176,144.083,420.623,632.092,140.509,39.4392,596.751,158.227,-233.498,636.37,336.473,-227.255,805.217,279.928,-211.801,809.811
0.18,144.07,420.67,632.112,140.603,39.4912,596.755,158.278,-233.478,636.343,336.487,-227.245,805.225,279.984,-211.823,809.826
0.184,144.092,420.646,632.14,140.603,39.4912,596.755,158.278,-233.478,636.343,336.487,-227.245,805.225,280.174,-211.849,809.898
0.188,144.107,420.659,632.127,140.603,39.4912,596.755,158.278,-233.478,636.343,336.543,-227.278,805.214,280.174,-211.849,809.898
0.192,144.196,420.679,632.172,140.719,39.5595,596.887,158.278,-233.478,636.343,336.573,-227.296,805.208,280.189,-211.862,809.898
0.196,144.253,420.702,632.166,140.719,39.5595,596.887,158.282,-233.477,636.349,336.573,-227.296,805.208,280.233,-211.851,809.94
0.2,144.262,420.723,632.204,140.719,39.5595,596.887,158.282,-233.477,636.349,336.681,-227.327,805.208,280.434,-211.934,810.03
0.204,144.262,420.723,632.204,140.719,39.5595,596.887,158.321,-233.448,636.361,336.74,-227.38,805.226,280.402,-212.047,810.08
0.208,144.297,420.752,632.285,140.719,39.5595,596.887,158.285,-233.424,636.34,336.998,-227.419,805.269,280.526,-212.075,810.076
0.212,144.297,420.752,632.285,140.658,39.51,596.969,158.285,-233.424,636.34,337.095,-227.481,805.219,280.537,-212.09,810.078
0.216,144.347,420.797,632.316,140.612,39.4128,597.034,158.285,-233.424,636.34,337.166,-227.513,805.268,280.631,-212.095,810.141
0.22,144.341,420.842,632.318,140.658,39.51,596.969,158.344,-233.377,636.329,337.166,-227.513,805.268,280.657,-212.124,810.167
0.224,144.37,420.865,632.316,140.612,39.4128,597.034,158.332,-233.343,636.37,337.175,-227.584,805.263,280.642,-212.136,810.176
0.228,144.37,420.865,632.316,140.517,39.3767,597.13,158.358,-233.366,636.358,337.251,-227.581,805.271,280.782,-212.197,810.158
0.232,144.443,420.857,632.365,140.733,39.5135,597.14,158.356,-233.338,636.384,337.284,-227.607,805.27,280.925,-212.23,810.15
0.236,144.466,420.887,632.404,140.733,39.5135,597.14,158.382,-233.315,636.454,337.284,-227.607,805.27,281.049,-212.29,810.151
0.24,144.458,420.9,632.412,140.733,39.5135,597.14,158.489,-233.26,636.532,337.314,-227.625,805.265,281.202,-212.287,810.201
0.244,144.501,420.906,632.456,140.743,39.5245,597.205,158.469,-233.265,636.5,337.474,-227.661,805.258,281.323,-212.337,810.257
0.248,144.528,420.929,632.446,140.743,39.5245,597.205,158.469,-233.265,636.5,337.642,-227.806,805.264,281.323,-212.337,810.257
0.252,144.592,420.961,632.431,140.743,39.5245,597.205,158.482,-233.216,636.56,337.614,-227.77,805.318,281.369,-212.365,810.276
0.256,144.592,420.961,632.431,140.743,39.5245,597.205,158.506,-233.225,636.529,337.742,-227.887,805.34,281.42,-212.391,810.281
0.26,144.681,420.985,632.427,140.743,39.5245,597.205,158.482,-233.216,636.56,337.83,-227.959,805.412,281.478,-212.397,810.325
0.264,144.739,420.951,632.468,140.855,39.5986,597.195,158.482,-233.216,636.56,337.882,-228.017,805.45,281.478,-212.397,810.325
0.268,144.739,420.951,632.468,140.911,39.5688,597.223,158.497,-233.163,636.535,337.906,-228.077,805.46,281.478,-212.446,810.327
0.272,144.861,420.993,632.453,140.911,39.5688,597.223,158.514,-233.227,636.618,337.934,-228.113,805.406,281.5,-212.48,810.335
0.276,144.926,421.05,632.391,140.925,39.5502,597.255,158.497,-233.163,636.535,337.981,-228.175,805.487,281.565,-212.529,810.378
0.28,144.988,421.087,632.416,140.925,39.5502,597.255,158.519,-233.176,636.576,338.075,-228.231,805.492,281.677,-212.578,810.445
0.284,145.102,421.169,632.348,140.925,39.5502,597.255,158.56,-233.108,636.504,338.01,-228.251,805.543,281.751,-212.661,810.49
0.288,145.226,421.173,632.347,140.925,39.5502,597.255,158.576,-233.178,636.589,338.127,-228.268,805.613,281.76,-212.675,810.493
0.292,145.465,421.191,632.319,140.925,39.5502,597.255,158.574,-233.123,636.531,338.212,-228.304,805.672,281.781,-212.661,810.519
0.296,145.465,421.191,632.319,140.925,39.5502,597.255,158.557,-233.08,636.529,338.218,-228.34,805.745,281.822,-212.669,810.547
0.3,145.551,421.197,632.309,140.925,39.5502,597.255,158.62,-233.077,636.511,338.211,-228.345,805.758,281.87,-212.717,810.619
0.304,145.66,421.258,632.197,140.925,39.5502,597.255,158.689,-233.048,636.566,338.281,-228.432,805.791,281.875,-212.743,810.627
0.308,145.829,421.274,632.183,140.925,39.5502,597.255,158.857,-233.03,636.555,338.355,-228.496,805.889,282.023,-212.798,810.721
0.312,145.882,421.265,632.169,140.925,39.5502,597.255,158.891,-233.045,636.634,338.37,-228.477,805.929,281.9,-212.821,810.875
0.316,146.01,421.313,632.192,141.02,39.5862,597.159,158.86,-233.059,636.53,338.386,-228.48,806.041,282.109,-212.893,810.94
0.32,146.083,421.383,632.2,141.02,39.5862,597.159,158.919,-233.009,636.516,338.365,-228.482,806.062,282.207,-212.972,810.979
0.324,146.118,421.346,632.156,141.02,39.5862,597.159,158.937,-233.009,636.55,338.431,-228.548,806.189,282.26,-212.943,811.069
0.328,146.198,421.36,632.066,141.02,39.5862,597.159,159.128,-232.891,636.531,338.666,-228.687,806.349,282.287,-213.026,811.182
0.332,146.289,421.431,631.994,141.234,39.6132,597.039,159.128,-232.891,636.531,338.73,-228.778,806.429,282.232,-213.04,811.185
0.336,146.261,421.465,631.964,141.558,39.6784,596.943,159.144,-232.893,636.563,338.856,-228.961,806.533,282.276,-213.123,811.292
0.34,146.267,421.486,631.961,141.62,39.728,596.861,159.094,-232.839,636.559,338.832,-229.035,806.593,282.649,-213.133,811.559
0.344,146.341,421.438,631.853,141.62,39.728,596.861,159.192,-232.82,636.513,338.78,-229.141,806.636,282.601,-213.205,811.626
0.348,146.357,421.444,631.807,141.62,39.728,596.861,159.192,-232.82,636.513,338.815,-229.188,806.778,282.641,-213.245,811.726
0.352,146.406,421.479,631.772,141.665,39.8252,596.796,159.192,-232.82,636.513,338.799,-229.211,806.889,282.609,-213.323,811.858
0.356,146.411,421.53,631.721,141.746,39.9411,596.714,159.192,-232.82,636.513,338.841,-229.292,806.945,282.621,-213.475,811.976
0.36,146.41,421.534,631.654,141.746,39.9411,596.714,159.185,-232.801,636.487,338.883,-229.334,807.007,282.654,-213.558,812.092
0.364,146.365,421.551,631.584,141.746,39.9411,596.714,159.218,-232.776,636.468,338.887,-229.354,807.07,282.516,-213.6,812.238
0.368,146.539,421.572,631.517,141.74,39.9292,596.653,159.279,-232.747,636.479,338.974,-229.408,807.304,282.593,-213.664,812.249
0.372,146.547,421.608,631.446,141.785,39.9928,596.608,159.338,-232.698,636.467,339.023,-229.577,807.379,282.658,-213.695,812.402
0.376,146.497,421.65,631.37,142.051,40.0359,596.493,159.338,-232.698,636.467,339.184,-229.685,807.48,282.511,-213.859,812.558
0.38,146.634,421.706,631.271,142.152,40.0385,596.4,159.338,-232.698,636.467,339.365,-229.812,807.684,282.628,-213.894,812.735
0.384,146.7,421.785,631.171,142.092,40.0693,596.367,159.388,-232.669,636.531,339.318,-229.789,807.741,282.64,-214.02,812.757
0.388,146.658,421.849,631.099,142.215,40.1705,596.332,159.39,-232.6,636.499,339.366,-229.869,807.737,282.762,-214.137,812.857
0.392,146.726,421.889,631.063,142.453,40.3609,596.27,159.39,-232.6,636.499,339.434,-229.93,807.747,282.76,-214.178,812.899
0.396,146.751,421.935,630.997,142.453,40.3609,596.27,159.335,-232.539,636.552,339.461,-230.006,807.77,282.788,-214.321,812.976
0.4,146.764,421.981,630.922,142.453,40.3609,596.27,159.357,-232.423,636.557,339.472,-230.041,807.841,282.946,-214.38,813.024
0.404,146.833,421.979,630.823,142.453,40.3609,596.27,159.3,-232.441,636.536,339.471,-230.04,807.924,283.002,-214.447,813.189
0.408,146.819,422.042,630.695,142.453,40.3609,596.27,159.421,-232.413,636.573,339.353,-230.15,808.146,283.016,-214.465,813.3
0.412,146.918,422.123,630.653,142.453,40.3609,596.27,159.362,-232.363,636.616,339.54,-230.372,808.357,283.024,-214.551,813.429
0.416,146.983,422.163,630.53,142.453,40.3609,596.27,159.319,-232.343,636.564,339.492,-230.432,808.405,283.164,-214.637,813.597
0.42,146.995,422.179,630.461,142.453,40.3609,596.27,159.388,-232.292,636.557,339.64,-230.582,808.476,283.065,-214.762,813.668
0.424,146.997,422.181,630.438,142.583,40.594,596.246,159.444,-232.273,636.577,339.658,-230.634,808.511,283.194,-214.94,813.827
0.428,147.01,422.158,630.417,142.583,40.594,596.246,159.459,-232.278,636.609,339.612,-230.678,808.549,283.088,-215.034,813.915
0.432,147.119,422.178,630.361,142.641,40.6996,596.159,159.435,-232.265,636.619,339.662,-230.729,808.601,283.128,-215.039,813.954
0.436,147.119,422.178,630.361,142.701,40.7852,596.157,159.394,-232.243,636.61,339.908,-230.835,808.726,283.255,-215.14,814.038
0.44,147.076,422.17,630.319,142.764,40.9371,596.078,159.493,-232.165,636.597,339.798,-230.816,808.841,283.328,-215.187,814.066
0.444,147.071,422.207,630.314,142.764,40.9371,596.078,159.508,-232.17,636.629,339.891,-230.912,808.877,283.414,-215.284,814.248
0.448,147.105,422.267,630.263,142.764,40.9371,596.078,159.529,-232.135,636.66,339.765,-230.812,809.109,283.445,-215.391,814.353
0.452,147.078,422.268,630.252,142.764,40.9371,596.078,159.434,-232.119,636.66,339.969,-230.986,809.081,283.589,-215.43,814.385
0.456,147.134,422.291,630.254,142.771,41.0345,596.127,159.52,-232.042,636.663,339.985,-231.111,809.156,283.513,-215.482,814.529
0.46,147.134,422.291,630.254,142.771,41.0345,596.127,159.532,-232.048,636.693,340.053,-231.202,809.258,283.524,-215.487,814.594
0.464,147.119,422.315,630.273,142.78,41.0454,596.192,159.625,-231.966,636.636,340.148,-231.241,809.472,283.637,-215.54,814.651
0.468,147.159,422.31,630.26,142.78,41.0454,596.192,159.662,-231.963,636.66,340.166,-231.28,809.591,283.696,-215.58,814.739
0.472,147.159,422.346,630.266,142.87,41.1411,596.141,159.666,-231.945,636.671,340.224,-231.353,809.674,283.73,-215.664,814.881
0.476,147.159,422.346,630.266,142.87,41.1411,596.141,159.653,-231.938,636.64,340.232,-231.355,809.691,283.709,-215.696,814.981
0.48,147.17,422.355,630.284,142.993,41.2388,596.11,159.749,-231.927,636.655,340.249,-231.425,809.823,283.681,-215.692,815.024
0.484,147.162,422.414,630.27,142.993,41.2388,596.11,159.751,-231.884,636.724,340.266,-231.483,809.864,283.729,-215.711,815.112
0.488,147.217,422.379,630.319,143.101,41.3115,596.099,159.728,-231.876,636.754,340.266,-231.483,809.864,283.798,-215.688,815.132
0.492,147.183,422.416,630.359,143.101,41.3115,596.099,159.789,-231.827,636.729,340.272,-231.493,809.892,283.812,-215.74,815.156
0.496,147.215,422.411,630.391,143.101,41.3115,596.099,159.789,-231.827,636.729,340.287,-231.485,809.904,283.685,-215.831,815.256
0.5,147.271,422.432,630.382,143.101,41.3115,596.099,159.789,-231.827,636.729,340.244,-231.468,809.945,283.742,-215.878,815.371
0.504,147.293,422.454,630.428,143.101,41.3115,596.099,159.819,-231.8,636.747,340.265,-231.516,809.877,283.76,-215.936,815.538
0.508,147.291,422.456,630.509,143.133,41.3137,596.188,159.832,-231.791,636.749,340.33,-231.486,809.901,283.855,-215.946,815.606
0.512,147.293,422.483,630.509,143.168,41.4226,596.274,159.832,-231.791,636.749,340.229,-231.468,809.97,283.835,-215.957,815.616
0.516,147.398,422.531,630.619,143.194,41.4524,596.353,160.023,-231.751,636.762,340.343,-231.473,810.002,283.902,-215.966,815.649
0.52,147.393,422.548,630.625,143.194,41.4524,596.353,160.038,-231.726,636.752,340.328,-231.508,810.049,284.051,-216.007,815.711
