Frame number,19096
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.524,138.478,424.59,629.898,126.163,40.3046,599.952,150.211,-231.43,636.086,314.849,-224.899,823.208,256.9,-220.022,830.173
0.528,138.478,424.59,629.898,126.163,40.3046,599.952,150.149,-231.478,636.094,314.85,-224.839,823.187,256.836,-219.978,830.148
0.532,138.512,424.624,629.895,126.163,40.3046,599.952,150.211,-231.43,636.086,314.878,-224.841,823.166,256.921,-219.954,830.174
0.536,138.489,424.643,629.916,126.163,40.3046,599.952,150.255,-231.404,636.098,314.892,-224.836,823.182,256.921,-219.954,830.174
0.54,138.502,424.669,629.928,126.163,40.3046,599.952,150.274,-231.399,636.092,314.888,-224.802,823.186,256.921,-219.954,830.174
0.544,138.489,424.643,629.916,126.163,40.3046,599.952,150.314,-231.342,636.11,314.886,-224.767,823.174,256.968,-219.808,830.213
0.548,138.468,424.709,629.94,126.078,40.2735,600.038,150.293,-231.354,636.074,314.85,-224.682,823.108,256.964,-219.805,830.199
0.552,138.506,424.667,629.958,126.078,40.2735,600.038,150.314,-231.342,636.11,314.828,-224.611,823.083,256.955,-219.791,830.146
0.556,138.473,424.692,629.967,126.078,40.2735,600.038,150.308,-231.362,636.119,314.796,-224.58,823.076,256.944,-219.783,830.141
0.56,138.462,424.699,629.977,126.078,40.2735,600.038,150.308,-231.362,636.119,314.806,-224.504,823.032,257.038,-219.732,830.087
0.564,138.463,424.714,629.999,126.078,40.2735,600.038,150.314,-231.342,636.11,314.813,-224.492,822.949,257.008,-219.723,830.092
0.568,138.465,424.713,630.047,126.078,40.2735,600.038,150.332,-231.368,636.144,314.844,-224.478,822.929,257.055,-219.683,830.089
0.572,138.468,424.737,630.051,126.078,40.2735,600.038,150.332,-231.368,636.144,314.806,-224.444,822.914,257.094,-219.674,830.046
0.576,138.468,424.737,630.051,126.185,40.3454,600.028,150.332,-231.368,636.144,314.969,-224.486,822.884,257.03,-219.592,829.949
0.58,138.468,424.737,630.051,126.078,40.2735,600.038,150.308,-231.362,636.119,314.951,-224.398,822.909,257.055,-219.565,829.964
0.584,138.41,424.716,630.102,126.185,40.3454,600.028,150.277,-231.386,636.173,314.951,-224.371,822.946,257.004,-219.517,829.896
0.588,138.506,424.675,630.161,126.185,40.3454,600.028,150.332,-231.368,636.144,314.934,-224.375,822.898,256.964,-219.454,829.827
0.592,138.434,424.71,630.167,126.185,40.3454,600.028,150.277,-231.386,636.173,314.919,-224.324,822.884,257.06,-219.43,829.832
0.596,138.434,424.71,630.167,125.999,40.3264,600.149,150.292,-231.392,636.232,314.882,-224.24,822.812,257.06,-219.43,829.832
0.6,138.492,424.713,630.197,125.999,40.3264,600.149,150.292,-231.392,636.232,314.919,-224.182,822.778,257.16,-219.389,829.827
0.604,138.46,424.737,630.227,125.999,40.3264,600.149,150.325,-231.42,636.239,315.078,-224.165,822.716,257.129,-219.306,829.736
0.608,138.46,424.737,630.227,125.999,40.3264,600.149,150.331,-231.4,636.231,315.105,-224.154,822.697,257.25,-219.245,829.733
0.612,138.46,424.737,630.227,125.999,40.3264,600.149,150.298,-231.372,636.224,315.11,-224.129,822.672,257.25,-219.22,829.702
0.616,138.46,424.737,630.227,125.999,40.3264,600.149,150.309,-231.404,636.258,315.095,-224.024,822.603,257.258,-219.208,829.695
0.62,138.451,424.754,630.275,125.999,40.3264,600.149,150.309,-231.404,636.258,315.287,-224.06,822.583,257.139,-219.163,829.654
0.624,138.484,424.723,630.256,125.999,40.3264,600.149,150.368,-231.426,636.31,315.334,-224.046,822.557,257.11,-219.108,829.599
0.628,138.512,424.746,630.243,125.999,40.3264,600.149,150.376,-231.429,636.331,315.3,-223.803,822.499,257.108,-219.1,829.598
0.632,138.538,424.708,630.307,126.191,40.3786,600.138,150.376,-231.429,636.331,315.267,-223.761,822.484,257.421,-218.989,829.567
0.636,138.538,424.708,630.307,126.201,40.3895,600.203,150.381,-231.458,636.371,315.336,-223.684,822.471,257.54,-218.908,829.544
0.64,138.49,424.746,630.319,126.008,40.3373,600.214,150.369,-231.448,636.338,315.367,-223.647,822.428,257.476,-218.848,829.534
0.644,138.511,424.731,630.351,126.008,40.3373,600.214,150.374,-231.477,636.377,315.39,-223.609,822.47,257.499,-218.855,829.508
0.648,138.447,424.756,630.336,126.201,40.3895,600.203,150.374,-231.477,636.377,315.447,-223.553,822.438,257.518,-218.791,829.472
0.652,138.489,424.699,630.37,126.235,40.4339,600.258,150.374,-231.477,636.377,315.482,-223.486,822.379,257.764,-218.707,829.408
0.656,138.494,424.691,630.365,126.235,40.4339,600.258,150.374,-231.477,636.377,315.485,-223.472,822.361,257.744,-218.664,829.378
0.66,138.499,424.658,630.421,126.235,40.4339,600.258,150.374,-231.477,636.377,315.454,-223.367,822.34,257.715,-218.67,829.34
0.664,138.499,424.658,630.421,126.233,40.4528,600.324,150.347,-231.484,636.332,315.454,-223.367,822.34,257.744,-218.655,829.319
0.668,138.478,424.686,630.435,126.282,40.5361,600.338,150.347,-231.484,636.332,315.431,-223.362,822.284,257.756,-218.519,829.297
0.672,138.546,424.709,630.475,126.282,40.5361,600.338,150.409,-231.438,636.402,315.512,-223.336,822.283,257.816,-218.48,829.296
0.676,138.533,424.749,630.502,126.282,40.5361,600.338,150.381,-231.458,636.371,315.528,-223.275,822.3,257.882,-218.446,829.271
0.68,138.547,424.728,630.499,126.282,40.5361,600.338,150.374,-231.477,636.377,315.756,-223.222,822.266,257.932,-218.432,829.228
0.684,138.572,424.758,630.542,126.123,40.5221,600.449,150.433,-231.418,636.427,315.664,-223.107,822.169,257.9,-218.448,829.192
0.688,138.585,424.813,630.576,126.123,40.5221,600.449,150.409,-231.438,636.402,315.669,-223.125,822.122,258.049,-218.345,829.222
0.692,138.597,424.822,630.595,126.123,40.5221,600.449,150.409,-231.438,636.402,315.751,-223.139,822.065,258.113,-218.321,829.152
0.696,138.597,424.822,630.595,126.123,40.5221,600.449,150.382,-231.426,636.414,315.832,-223.145,822.087,258.097,-218.318,829.132
0.7,138.59,424.833,630.632,126.123,40.5221,600.449,150.384,-231.39,636.39,315.86,-223.138,822.043,258.106,-218.251,829.094
0.704,138.701,424.819,630.656,126.077,40.5657,600.5,150.382,-231.426,636.414,315.881,-223.118,822.06,258.118,-218.239,829.086
0.708,138.73,424.843,630.64,126.071,40.567,600.49,150.374,-231.311,636.361,315.88,-223.069,822,258.158,-218.232,829.08
0.712,138.73,424.843,630.64,126.024,40.6109,600.54,150.421,-231.314,636.337,316.001,-223.059,821.969,258.127,-218.237,829.058
0.716,138.805,424.846,630.752,126.077,40.5657,600.5,150.397,-231.332,636.312,316.001,-223.059,821.969,258.21,-218.178,829.033
0.72,138.787,424.835,630.743,126.024,40.6109,600.54,150.407,-231.298,636.343,316.024,-223.111,821.894,258.263,-218.162,829.01
0.724,138.832,424.839,630.781,126.024,40.6109,600.54,150.431,-231.244,636.334,316.029,-223.074,821.961,258.263,-218.162,829.01
0.728,138.864,424.868,630.798,126.024,40.6109,600.54,150.435,-231.194,636.329,316.049,-223.021,821.942,258.263,-218.162,829.01
0.732,138.832,424.893,630.774,126.024,40.6109,600.54,150.426,-231.216,636.334,316.06,-223.052,821.885,258.246,-218.132,829.008
0.736,138.864,424.868,630.798,126.024,40.6109,600.54,150.411,-231.211,636.301,316.079,-223.021,821.921,258.306,-218.134,829.017
0.74,138.888,424.888,630.806,126.024,40.6109,600.54,150.395,-231.156,636.361,316.089,-223.018,821.823,258.327,-218.107,829.004
0.744,138.888,424.888,630.806,126.024,40.6109,600.54,150.463,-231.11,636.359,316.107,-222.954,821.881,258.404,-218.107,828.974
0.748,138.9,424.954,630.785,126.024,40.6109,600.54,150.444,-231.099,636.332,316.107,-222.954,821.881,258.418,-218.054,828.944
0.752,138.899,424.964,630.799,126.024,40.6109,600.54,150.444,-231.099,636.332,316.128,-222.97,821.806,258.364,-218.043,828.941
0.756,138.813,424.955,630.782,126.024,40.6109,600.54,150.445,-231.072,636.329,316.309,-223.006,821.824,258.362,-218.026,828.939
0.76,138.808,424.966,630.814,126.052,40.6063,600.592,150.499,-231.046,636.283,316.273,-222.929,821.853,258.364,-218.043,828.941
0.764,138.769,425.002,630.79,126.052,40.6063,600.592,150.499,-231.046,636.283,316.281,-222.897,821.851,258.303,-218.014,828.943
0.768,138.769,425.002,630.79,126.052,40.6063,600.592,150.529,-230.999,636.293,316.293,-222.935,821.798,258.334,-218.008,828.931
0.772,138.712,425.001,630.856,126.052,40.6063,600.592,150.536,-230.961,636.268,316.374,-222.884,821.817,258.371,-218.002,828.891
0.776,138.661,425.046,630.893,125.976,40.6267,600.632,150.536,-230.961,636.268,316.39,-222.893,821.753,258.413,-217.934,828.867
0.78,138.685,425.043,630.902,125.976,40.6267,600.632,150.562,-230.919,636.295,316.405,-222.891,821.719,258.491,-217.915,828.863
0.784,138.619,425.029,630.936,125.976,40.6267,600.632,150.644,-230.898,636.339,316.445,-222.937,821.735,258.569,-217.894,828.885
0.788,138.619,425.029,630.936,125.976,40.6267,600.632,150.644,-230.898,636.339,316.551,-222.889,821.71,258.722,-217.803,828.882
0.792,138.611,425.021,630.962,125.976,40.6267,600.632,150.6,-230.895,636.36,316.471,-222.856,821.76,258.723,-217.821,828.885
0.796,138.599,425.03,630.993,125.976,40.6267,600.632,150.632,-230.869,636.354,316.434,-222.825,821.758,258.86,-217.781,828.845
0.8,138.634,425.027,631.037,125.976,40.6267,600.632,150.578,-230.789,636.441,316.471,-222.856,821.76,258.858,-217.763,828.843
0.804,138.646,425.037,631.068,125.976,40.6267,600.632,150.667,-230.777,636.403,316.576,-222.836,821.734,258.88,-217.736,828.862
