Frame number,19570
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.524,136.559,413.701,633.358,127.781,28.2254,605.964,144.765,-245.399,634.453,332.144,-229.289,794.615,275.963,-217.538,804.526
0.528,136.604,413.711,633.281,127.754,28.2301,605.912,144.754,-245.413,634.451,332.144,-229.289,794.615,275.898,-217.578,804.502
0.532,136.658,413.691,633.298,127.854,28.258,605.817,144.727,-245.448,634.42,332.194,-229.325,794.616,275.898,-217.578,804.502
0.536,136.647,413.711,633.207,127.854,28.258,605.817,144.671,-245.467,634.401,332.194,-229.325,794.616,275.898,-217.578,804.502
0.54,136.707,413.678,633.137,127.738,28.1741,605.836,144.462,-245.472,634.411,332.115,-229.334,794.586,275.878,-217.595,804.511
0.544,136.798,413.687,632.995,127.738,28.1741,605.836,144.462,-245.472,634.411,331.996,-229.314,794.548,275.878,-217.595,804.511
0.548,136.87,413.741,632.972,127.942,28.1429,605.676,144.462,-245.472,634.411,331.99,-229.362,794.561,275.829,-217.656,804.493
0.552,136.953,413.72,632.909,127.936,28.1299,605.612,144.462,-245.472,634.411,331.98,-229.394,794.585,275.798,-217.684,804.456
0.556,137.03,413.643,632.898,127.936,28.1299,605.612,144.465,-245.5,634.386,331.968,-229.384,794.559,275.765,-217.694,804.471
0.56,137.247,413.547,632.889,127.936,28.1299,605.612,144.481,-245.531,634.373,331.98,-229.394,794.585,275.71,-217.757,804.449
0.564,137.309,413.515,632.877,127.887,28.154,605.582,144.465,-245.5,634.386,331.98,-229.394,794.585,275.71,-217.757,804.449
0.568,137.439,413.562,632.833,127.909,28.0969,605.563,144.465,-245.5,634.386,332.032,-229.44,794.598,275.71,-217.757,804.449
0.572,137.526,413.525,632.816,127.909,28.0969,605.563,144.428,-245.547,634.4,331.98,-229.475,794.574,275.71,-217.757,804.449
0.576,137.535,413.498,632.824,127.908,28.0816,605.502,144.481,-245.531,634.373,331.986,-229.489,794.599,275.71,-217.757,804.449
0.58,137.529,413.456,632.791,127.908,28.0816,605.502,144.391,-245.564,634.348,332.051,-229.579,794.656,275.71,-217.757,804.449
0.584,137.573,413.476,632.769,127.794,28.0003,605.597,144.391,-245.564,634.348,331.973,-229.58,794.597,275.71,-217.757,804.449
0.588,137.683,413.473,632.731,127.935,28.1145,605.552,144.328,-245.61,634.356,331.814,-229.653,794.556,275.71,-217.757,804.449
0.592,137.748,413.491,632.675,127.821,28.0333,605.647,144.251,-245.614,634.325,331.814,-229.653,794.556,275.71,-217.757,804.449
0.596,137.792,413.459,632.694,127.821,28.0333,605.647,144.251,-245.614,634.325,331.814,-229.653,794.556,275.759,-217.788,804.445
0.6,137.828,413.432,632.737,127.843,27.9567,605.556,144.277,-245.667,634.353,331.835,-229.683,794.577,275.698,-217.809,804.398
0.604,137.851,413.385,632.742,127.821,28.0333,605.647,144.262,-245.64,634.342,331.835,-229.683,794.577,275.698,-217.809,804.398
0.608,137.944,413.334,632.879,127.87,27.9895,605.606,144.294,-245.662,634.315,331.835,-229.683,794.577,275.698,-217.809,804.398
0.612,137.962,413.322,632.895,127.87,27.9895,605.606,144.277,-245.667,634.353,331.806,-229.694,794.554,275.698,-217.809,804.398
0.616,138.008,413.29,632.95,127.805,27.8703,605.625,144.277,-245.667,634.353,331.79,-229.716,794.56,275.493,-217.9,804.402
0.62,138.042,413.345,632.984,127.747,27.7989,605.67,144.244,-245.692,634.371,331.79,-229.716,794.56,275.493,-217.9,804.402
0.624,138.037,413.378,633.051,127.771,27.7411,605.696,144.244,-245.692,634.371,331.764,-229.733,794.547,275.493,-217.9,804.402
0.628,138.037,413.378,633.051,127.771,27.7411,605.696,144.245,-245.705,634.296,331.764,-229.733,794.547,275.493,-217.9,804.402
0.632,138.037,413.283,633.154,127.771,27.7411,605.696,144.244,-245.692,634.371,331.774,-229.76,794.513,275.506,-217.965,804.419
0.636,138.054,413.222,633.23,127.771,27.7411,605.696,144.228,-245.71,634.334,331.608,-229.742,794.509,275.399,-217.957,804.418
0.64,138.082,413.219,633.274,127.771,27.7411,605.696,144.244,-245.692,634.371,331.595,-229.798,794.579,275.34,-217.98,804.438
0.644,138.082,413.219,633.274,127.829,27.7041,605.681,144.238,-245.728,634.331,331.471,-229.77,794.602,275.34,-217.98,804.438
0.648,138.053,413.195,633.295,127.773,27.6065,605.683,144.255,-245.755,634.338,331.346,-229.759,794.575,275.34,-218.03,804.452
0.652,138.121,413.164,633.358,127.773,27.6065,605.683,144.255,-245.755,634.338,331.346,-229.759,794.575,275.314,-218.041,804.437
0.656,138.074,413.16,633.436,127.774,27.5811,605.786,144.135,-245.826,634.237,331.346,-229.759,794.575,275.316,-218.09,804.452
0.66,138.153,413.114,633.501,127.662,27.4806,605.828,144.195,-245.805,634.257,331.311,-229.818,794.583,275.316,-218.09,804.452
0.664,138.148,413.086,633.562,127.684,27.4805,605.885,144.103,-245.882,634.235,331.275,-229.851,794.576,275.316,-218.09,804.452
0.668,138.147,413.065,633.648,127.684,27.4805,605.885,144.066,-245.958,634.253,331.275,-229.851,794.576,275.314,-218.041,804.437
0.672,138.247,413.076,633.758,127.87,27.4531,605.943,144.003,-246.082,634.282,331.275,-229.851,794.576,275.256,-218.099,804.49
0.676,138.229,413.03,633.844,127.868,27.4306,606.01,143.986,-246.12,634.295,331.245,-229.846,794.608,275.086,-218.185,804.472
0.68,138.253,412.994,633.863,127.836,27.358,606.07,143.916,-246.165,634.295,331.245,-229.846,794.608,275.086,-218.185,804.472
0.684,138.229,413.023,633.963,127.836,27.358,606.07,143.841,-246.21,634.293,331.219,-229.92,794.637,274.993,-218.188,804.491
0.688,138.13,412.974,634.14,127.836,27.358,606.07,143.854,-246.197,634.264,331.11,-229.87,794.702,274.993,-218.188,804.491
0.692,138.043,412.915,634.297,127.836,27.358,606.07,143.794,-246.293,634.296,331.049,-229.88,794.743,274.993,-218.188,804.491
0.696,138.03,412.948,634.407,127.836,27.358,606.07,143.8,-246.304,634.3,331.049,-229.88,794.743,274.993,-218.188,804.491
0.7,138.118,412.899,634.476,127.751,27.3278,606.155,143.816,-246.297,634.261,330.938,-229.923,794.726,274.993,-218.207,804.497
0.704,138.093,412.897,634.508,127.751,27.3278,606.155,143.778,-246.299,634.334,330.823,-229.887,794.72,274.945,-218.211,804.508
0.708,138.115,412.84,634.565,127.567,27.3103,606.274,143.775,-246.33,634.315,330.795,-229.9,794.701,274.855,-218.259,804.493
0.712,138.058,412.8,634.672,127.417,27.1007,606.361,143.756,-246.344,634.318,330.803,-229.93,794.67,274.855,-218.259,804.493
0.716,138.071,412.826,634.683,127.417,27.1007,606.361,143.801,-246.34,634.303,330.803,-229.93,794.67,274.847,-218.277,804.501
0.72,138.101,412.766,634.713,127.348,27.0477,606.452,143.729,-246.413,634.327,330.795,-229.9,794.701,274.8,-218.278,804.511
0.724,138.124,412.727,634.814,127.348,27.0477,606.452,143.684,-246.416,634.34,330.803,-229.93,794.67,274.792,-218.296,804.518
0.728,138.063,412.652,634.985,127.294,26.9437,606.489,143.683,-246.429,634.297,330.803,-229.93,794.67,274.755,-218.309,804.529
0.732,138.029,412.655,635.05,127.294,26.9437,606.489,143.637,-246.452,634.302,330.701,-229.919,794.663,274.755,-218.326,804.535
0.736,138.103,412.622,635.171,127.294,26.9437,606.489,143.647,-246.478,634.343,330.702,-229.97,794.652,274.728,-218.342,804.545
0.74,138.1,412.588,635.225,127.294,26.9437,606.489,143.647,-246.478,634.343,330.702,-229.97,794.652,274.538,-218.399,804.496
0.744,138.075,412.582,635.264,127.359,26.9006,606.488,143.647,-246.478,634.343,330.605,-229.966,794.605,274.313,-218.476,804.548
0.748,137.944,412.492,635.435,127.359,26.9006,606.488,143.607,-246.522,634.32,330.605,-229.966,794.605,274.249,-218.505,804.57
0.752,137.862,412.489,635.496,127.359,26.9006,606.488,143.607,-246.522,634.32,330.604,-230.002,794.644,274.249,-218.505,804.57
0.756,137.801,412.434,635.558,127.359,26.9006,606.488,143.547,-246.624,634.354,330.604,-230.002,794.644,274.249,-218.505,804.57
0.76,137.819,412.39,635.599,127.359,26.9006,606.488,143.547,-246.624,634.354,330.582,-230.023,794.641,274.249,-218.505,804.57
0.764,137.799,412.359,635.614,127.35,26.8376,606.542,143.478,-246.653,634.42,330.533,-230.029,794.601,274.134,-218.559,804.566
0.768,137.783,412.369,635.638,127.35,26.8376,606.542,143.434,-246.692,634.392,330.533,-230.029,794.601,274.134,-218.559,804.566
0.772,137.771,412.368,635.663,127.35,26.8376,606.542,143.404,-246.709,634.359,330.575,-230.072,794.618,274.134,-218.559,804.566
0.776,137.707,412.307,635.669,127.35,26.8376,606.542,143.406,-246.728,634.454,330.588,-230.108,794.653,274.134,-218.559,804.566
0.78,137.707,412.307,635.669,127.35,26.8376,606.542,143.422,-246.721,634.416,330.591,-230.134,794.641,274.016,-218.618,804.54
0.784,137.726,412.274,635.704,127.35,26.8376,606.542,143.392,-246.737,634.383,330.569,-230.13,794.657,274.053,-218.585,804.516
0.788,137.652,412.283,635.705,127.35,26.8376,606.542,143.42,-246.764,634.387,330.569,-230.13,794.657,273.979,-218.637,804.478
0.792,137.621,412.22,635.732,127.35,26.8376,606.542,143.368,-246.782,634.414,330.569,-230.13,794.657,273.947,-218.659,804.491
0.796,137.587,412.245,635.708,127.35,26.8376,606.542,143.368,-246.782,634.414,330.545,-230.148,794.648,273.947,-218.659,804.491
0.8,137.56,412.225,635.732,127.35,26.8376,606.542,143.385,-246.799,634.376,330.511,-230.138,794.686,273.911,-218.725,804.456
0.804,137.392,412.137,635.744,127.35,26.8376,606.542,143.385,-246.799,634.376,330.484,-230.153,794.671,273.911,-218.725,804.456
