Frame number,19333
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,70.8245,357.656,633.833,168.148,-31.9035,571.725,104.215,-278.087,569.607,67.7568,-197.456,735.457,-42.6688,-176.633,745.892
0.004,70.8937,357.602,633.725,168.044,-31.9458,571.818,104.215,-278.087,569.607,67.7568,-197.456,735.457,-42.6688,-176.633,745.892
0.008,70.8597,357.635,633.683,168.148,-31.9035,571.725,104.792,-278.097,569.501,67.7568,-197.456,735.457,-42.6688,-176.633,745.892
0.012,70.8597,357.635,633.683,168.148,-31.9035,571.725,104.792,-278.097,569.501,67.7568,-197.456,735.457,-42.6688,-176.633,745.892
0.016,70.9875,357.686,633.551,168.148,-31.9035,571.725,105.036,-278.257,569.225,67.7568,-197.456,735.457,-42.6688,-176.633,745.892
0.02,70.8306,357.753,633.437,168.733,-32.2402,572.277,104.377,-278.387,569.518,70.2519,-198.16,736.337,-42.6688,-176.633,745.892
0.024,70.9266,357.679,633.21,168.733,-32.2402,572.277,104.377,-278.387,569.518,70.2519,-198.16,736.337,-42.6688,-176.633,745.892
0.028,70.9266,357.679,633.21,168.733,-32.2402,572.277,104.434,-278.346,569.42,70.2519,-198.16,736.337,-42.6688,-176.633,745.892
0.032,70.9266,357.679,633.21,168.733,-32.2402,572.277,104.434,-278.346,569.42,70.2519,-198.16,736.337,-42.6688,-176.633,745.892
0.036,70.9266,357.679,633.21,168.733,-32.2402,572.277,104.377,-278.387,569.518,70.2519,-198.16,736.337,-42.6688,-176.633,745.892
0.04,70.9152,357.634,633.195,168.733,-32.2402,572.277,104.434,-278.346,569.42,69.8277,-198.036,736.257,-43.0297,-176.763,746.083
0.044,70.9152,357.634,633.195,168.733,-32.2402,572.277,104.434,-278.346,569.42,70.2519,-198.16,736.337,-43.0297,-176.763,746.083
0.048,70.9152,357.634,633.195,168.733,-32.2402,572.277,104.434,-278.346,569.42,69.8277,-198.036,736.257,-43.0297,-176.763,746.083
0.052,70.8498,357.54,633.175,168.733,-32.2402,572.277,104.434,-278.346,569.42,69.8277,-198.036,736.257,-43.0297,-176.763,746.083
0.056,70.8498,357.54,633.175,168.733,-32.2402,572.277,104.434,-278.346,569.42,69.8277,-198.036,736.257,-43.4528,-176.887,746.193
0.06,70.8498,357.54,633.175,168.716,-32.3189,572.305,104.434,-278.346,569.42,69.8277,-198.036,736.257,-43.4528,-176.887,746.193
0.064,70.8498,357.54,633.175,168.831,-32.4448,572.209,104.363,-278.383,569.301,69.8277,-198.036,736.257,-43.4528,-176.887,746.193
0.068,70.8498,357.54,633.175,168.831,-32.4448,572.209,104.363,-278.383,569.301,69.8277,-198.036,736.257,-43.4528,-176.887,746.193
0.072,70.8498,357.54,633.175,168.831,-32.4448,572.209,104.357,-278.409,569.175,69.8277,-198.036,736.257,-42.8957,-176.984,745.789
0.076,70.9037,357.538,633.111,168.815,-32.5235,572.237,104.357,-278.409,569.175,69.8277,-198.036,736.257,-42.8957,-176.984,745.789
0.08,70.9037,357.538,633.111,168.883,-32.5071,572.177,104.357,-278.409,569.175,69.8277,-198.036,736.257,-43.039,-177.059,745.955
0.084,70.9037,357.538,633.111,168.843,-32.5479,572.023,104.357,-278.409,569.175,69.8277,-198.036,736.257,-43.039,-177.059,745.955
0.088,70.9037,357.538,633.111,168.907,-32.5013,571.961,104.548,-278.359,569.222,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.092,70.8103,357.641,633.045,168.843,-32.5479,572.023,104.548,-278.359,569.222,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.096,70.8103,357.641,633.045,168.907,-32.5013,571.961,104.357,-278.409,569.175,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.1,70.7571,357.619,632.868,168.711,-32.3366,571.847,104.357,-278.409,569.175,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.104,70.8096,357.671,632.972,168.952,-32.6267,571.866,104.596,-278.428,569.193,69.9545,-198.168,736.251,-43.3228,-177.171,746.142
0.108,70.7571,357.619,632.868,168.711,-32.3366,571.847,104.596,-278.428,569.193,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.112,70.7748,357.561,632.833,168.862,-32.5363,571.859,104.596,-278.428,569.193,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.116,70.7748,357.561,632.833,168.711,-32.3366,571.847,104.596,-278.428,569.193,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.12,70.7748,357.561,632.833,168.761,-32.4581,571.763,104.596,-278.428,569.193,69.8277,-198.036,736.257,-43.3228,-177.171,746.142
0.124,70.5583,357.484,632.796,168.814,-32.5273,571.731,104.596,-278.428,569.193,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.128,70.5512,357.43,632.786,168.754,-32.6023,571.677,104.54,-278.54,569.172,69.8277,-198.036,736.257,-43.3986,-177.223,746.281
0.132,70.5185,357.485,632.747,168.754,-32.6023,571.677,104.596,-278.428,569.193,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.136,70.526,357.421,632.721,168.754,-32.6023,571.677,104.54,-278.54,569.172,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.14,70.526,357.421,632.721,168.754,-32.6023,571.677,104.54,-278.54,569.172,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.144,70.526,357.421,632.721,168.754,-32.6023,571.677,104.596,-278.428,569.193,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.148,70.526,357.421,632.721,168.754,-32.6023,571.677,104.571,-278.564,569.044,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.152,70.4757,357.424,632.626,168.754,-32.6023,571.677,104.628,-278.445,569.073,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.156,70.4757,357.424,632.626,168.754,-32.6023,571.677,104.571,-278.564,569.044,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.16,70.4757,357.424,632.626,168.754,-32.6023,571.677,104.628,-278.445,569.073,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.164,70.4392,357.444,632.581,168.754,-32.6023,571.677,104.571,-278.564,569.044,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.168,70.4997,357.477,632.519,168.754,-32.6023,571.677,104.571,-278.564,569.044,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.172,70.4392,357.444,632.581,168.754,-32.6023,571.677,104.571,-278.564,569.044,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.176,70.4997,357.477,632.519,168.754,-32.6023,571.677,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.18,70.4611,357.544,632.403,168.741,-32.6616,571.616,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.184,70.449,357.576,632.279,168.754,-32.6023,571.677,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.188,70.449,357.576,632.279,168.752,-32.6839,571.693,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.192,70.4166,357.576,632.239,168.752,-32.6839,571.693,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.196,70.4852,357.59,632.145,168.754,-32.6023,571.677,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.2,70.4166,357.576,632.239,168.739,-32.7432,571.631,104.596,-278.699,569.084,70.3786,-198.292,736.331,-43.3986,-177.223,746.281
0.204,70.4259,357.521,632.164,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-42.9995,-177.108,746.186
0.208,70.4259,357.521,632.164,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-42.9995,-177.108,746.186
0.212,70.4495,357.547,632.193,168.752,-32.6839,571.693,104.606,-278.824,569.14,70.3786,-198.292,736.331,-42.9995,-177.108,746.186
0.216,70.4259,357.521,632.164,168.752,-32.6839,571.693,104.606,-278.824,569.14,70.3786,-198.292,736.331,-42.9995,-177.108,746.186
0.22,70.5386,357.555,632.027,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.224,70.4945,357.535,632.07,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-42.9995,-177.108,746.186
0.228,70.4945,357.535,632.07,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.232,70.5199,357.474,632.1,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.236,70.4513,357.459,632.194,168.739,-32.7432,571.631,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.24,70.4513,357.459,632.194,168.814,-32.7605,571.573,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.244,70.4737,357.487,632.222,168.888,-32.7716,571.513,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.248,70.4737,357.487,632.222,168.888,-32.7716,571.513,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.252,70.4737,357.487,632.222,168.888,-32.7716,571.513,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.256,70.4737,357.487,632.222,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.26,70.5059,357.486,632.262,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.264,70.5744,357.5,632.168,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.268,70.6469,357.45,632.254,168.888,-32.7716,571.513,104.606,-278.824,569.14,70.3786,-198.292,736.331,-43.5552,-177.011,746.589
0.272,70.5784,357.435,632.348,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.276,70.6469,357.45,632.254,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.28,70.6469,357.45,632.254,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.284,70.8478,357.519,632.275,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.288,70.8478,357.519,632.275,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.292,70.8478,357.519,632.275,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.296,70.8478,357.519,632.275,168.888,-32.7716,571.513,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.3,70.8478,357.519,632.275,169.079,-32.9401,571.616,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.304,71.0149,357.614,632.147,169.079,-32.9401,571.616,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.784,-177.108,746.768
0.308,70.8478,357.519,632.275,169.164,-33.018,571.697,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.7287,-177.12,746.868
0.312,71.0717,357.646,632.09,168.973,-32.8494,571.594,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.7287,-177.12,746.868
0.316,71.0717,357.646,632.09,169.079,-32.9401,571.616,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5347,-177.088,746.915
0.32,71.0717,357.646,632.09,169.164,-33.018,571.697,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5347,-177.088,746.915
0.324,71.0717,357.646,632.09,169.164,-33.018,571.697,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5347,-177.088,746.915
0.328,71.1392,357.678,632.028,169.164,-33.018,571.697,104.779,-278.793,569.117,70.4142,-198.243,736.205,-43.985,-177.244,747.128
0.332,71.2709,357.81,632.002,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.985,-177.244,747.128
0.336,71.2034,357.778,632.064,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.3786,-198.292,736.331,-43.5347,-177.088,746.915
0.34,71.2941,357.681,632.132,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.985,-177.244,747.128
0.344,71.5712,357.692,632.122,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.348,71.8587,357.605,632.052,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.1572,-176.984,746.846
0.352,71.7911,357.573,632.113,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.356,71.7911,357.573,632.113,169.254,-32.884,571.828,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.36,71.7911,357.573,632.113,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.364,71.7911,357.573,632.113,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.368,71.9116,357.597,632.146,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8878,-198.368,736.513,-43.5835,-177.133,747.051
0.372,71.9116,357.597,632.146,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.376,71.8441,357.564,632.207,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8878,-198.368,736.513,-43.5835,-177.133,747.051
0.38,71.8441,357.564,632.207,169.254,-32.884,571.828,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.384,71.8441,357.564,632.207,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.388,71.8441,357.564,632.207,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.392,71.9116,357.597,632.146,169.241,-32.9433,571.766,104.779,-278.793,569.117,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.396,71.8441,357.564,632.207,169.298,-32.9007,571.711,104.824,-278.876,569.102,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.4,71.8441,357.564,632.207,169.298,-32.9007,571.711,104.824,-278.876,569.102,70.8878,-198.368,736.513,-43.5835,-177.133,747.051
0.404,71.8798,357.551,632.251,169.241,-32.9433,571.766,104.824,-278.876,569.102,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.408,71.8441,357.564,632.207,169.241,-32.9433,571.766,104.824,-278.876,569.102,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.412,71.8798,357.551,632.251,169.241,-32.9433,571.766,104.824,-278.876,569.102,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.416,71.8798,357.551,632.251,169.241,-32.9433,571.766,104.824,-278.876,569.102,70.8878,-198.368,736.513,-43.4434,-177.117,747.118
0.42,71.8798,357.551,632.251,169.311,-32.8414,571.773,104.824,-278.876,569.102,70.8522,-198.416,736.639,-43.5835,-177.133,747.051
0.424,71.8995,357.631,632.249,169.298,-32.9007,571.711,105.071,-278.835,569.07,70.8522,-198.416,736.639,-43.4434,-177.117,747.118
0.428,72.0268,357.61,632.525,169.459,-32.8454,571.626,105.071,-278.835,569.07,70.8522,-198.416,736.639,-43.4434,-177.117,747.118
0.432,72.1263,357.476,632.441,169.298,-32.9007,571.711,105.071,-278.835,569.07,70.8522,-198.416,736.639,-43.4434,-177.117,747.118
0.436,72.1263,357.476,632.441,169.241,-32.9433,571.766,105.071,-278.835,569.07,70.8522,-198.416,736.639,-43.4434,-177.117,747.118
0.44,72.12,357.507,632.592,169.298,-32.9007,571.711,105.071,-278.835,569.07,70.8522,-198.416,736.639,-42.8303,-177.238,746.927
0.444,72.1259,357.56,632.6,169.298,-32.9007,571.711,105.071,-278.835,569.07,70.8522,-198.416,736.639,-42.8303,-177.238,746.927
0.448,72.1259,357.56,632.6,169.254,-32.884,571.828,105.071,-278.835,569.07,70.8522,-198.416,736.639,-42.8303,-177.238,746.927
0.452,72.0999,357.599,632.641,169.311,-32.8414,571.773,105.071,-278.835,569.07,70.8522,-198.416,736.639,-42.8303,-177.238,746.927
0.456,71.9497,357.532,632.813,169.459,-32.8454,571.626,105.071,-278.835,569.07,70.8522,-198.416,736.639,-42.8303,-177.238,746.927
0.46,72.0748,357.525,632.742,169.459,-32.8454,571.626,105.071,-278.835,569.07,70.9472,-198.257,736.633,-42.8303,-177.238,746.927
0.464,71.8679,357.422,633,169.472,-32.7003,571.673,105.128,-278.716,569.098,70.8522,-198.416,736.639,-42.8258,-177.266,747.046
0.468,72.1937,357.426,632.994,169.472,-32.7003,571.673,105.029,-278.754,569.083,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
0.472,72.1937,357.426,632.994,169.472,-32.7003,571.673,105.071,-278.835,569.07,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
0.476,72.1875,357.457,633.145,169.472,-32.7003,571.673,105.029,-278.754,569.083,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
0.48,71.9901,357.37,633.312,169.472,-32.7003,571.673,105.087,-278.635,569.111,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
0.484,72.1878,357.526,633.163,169.472,-32.7003,571.673,105.029,-278.754,569.083,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
0.488,72.1358,357.454,633.204,169.472,-32.7003,571.673,105.087,-278.635,569.111,70.9472,-198.257,736.633,-42.8258,-177.266,747.046
