Frame number,19234
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,74.9007,381.792,627.359,173.788,-7.74325,566.685,109.242,-258.046,569.406,73.17,-188.525,733.831,-40.0842,-167.697,746.829
0.004,74.9007,381.792,627.359,173.866,-7.68044,566.64,109.242,-258.046,569.406,73.17,-188.525,733.831,-40.3736,-167.77,746.852
0.008,74.9007,381.792,627.359,173.866,-7.68044,566.64,109.242,-258.046,569.406,73.17,-188.525,733.831,-40.8039,-167.907,747
0.012,74.9007,381.792,627.359,173.559,-7.78663,566.682,109.242,-258.046,569.406,73.17,-188.525,733.831,-40.8039,-167.907,747
0.016,74.9007,381.792,627.359,170.364,-6.35753,564.787,109.242,-258.046,569.406,73.0098,-188.296,733.715,-40.8039,-167.907,747
0.02,74.9007,381.792,627.359,172.001,-7.55723,566.012,109.242,-258.046,569.406,73.0098,-188.296,733.715,-40.8039,-167.907,747
0.024,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,72.8198,-188.042,733.615,-40.8039,-167.907,747
0.028,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.0739,-168.039,746.609
0.032,74.9159,381.633,627.448,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.8039,-167.907,747
0.036,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.8039,-167.907,747
0.04,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.0739,-168.039,746.609
0.044,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.8039,-167.907,747
0.048,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0372,-188.088,733.961,-40.0739,-168.039,746.609
0.052,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.056,74.8377,381.744,627.419,172.773,-7.77072,566.551,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.06,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.064,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.068,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.072,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.076,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.08,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.084,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.088,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-39.7981,-167.927,746.418
0.092,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.096,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.242,-258.046,569.406,73.0004,-187.99,733.846,-39.7981,-167.927,746.418
0.1,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.246,-257.934,569.34,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.104,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.246,-257.934,569.34,73.0004,-187.99,733.846,-39.7981,-167.927,746.418
0.108,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.246,-257.934,569.34,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.112,74.8377,381.744,627.419,172.784,-7.70081,566.629,109.246,-257.934,569.34,73.0004,-187.99,733.846,-39.7981,-167.927,746.418
0.116,74.8147,381.787,627.458,172.784,-7.70081,566.629,109.246,-257.934,569.34,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.12,74.8147,381.787,627.458,172.567,-7.43056,566.592,109.246,-257.934,569.34,73.0004,-187.99,733.846,-39.7981,-167.927,746.418
0.124,74.8147,381.787,627.458,172.567,-7.43056,566.592,109.201,-257.85,569.357,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.128,74.8147,381.787,627.458,172.567,-7.43056,566.592,109.246,-257.934,569.34,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.132,74.8147,381.787,627.458,172.567,-7.43056,566.592,109.236,-257.748,569.423,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.136,74.8147,381.787,627.458,172.567,-7.43056,566.592,109.201,-257.85,569.357,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.14,74.7605,381.77,627.516,172.5,-7.04486,566.523,109.236,-257.748,569.423,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.144,74.7605,381.77,627.516,172.5,-7.04486,566.523,109.258,-257.719,569.553,73.0004,-187.99,733.846,-40.0739,-168.039,746.609
0.148,74.7605,381.77,627.516,172.567,-7.43056,566.592,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.152,74.7108,381.696,627.554,172.432,-7.43509,566.717,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.156,74.7108,381.696,627.554,172.365,-7.04939,566.649,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.16,74.7108,381.696,627.554,172.365,-7.04939,566.649,109.236,-257.748,569.423,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.164,74.7108,381.696,627.554,172.365,-7.04939,566.649,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.168,74.7108,381.696,627.554,172.365,-7.04939,566.649,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.172,74.6953,381.751,627.873,172.365,-7.04939,566.649,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.176,74.7292,381.718,627.915,172.365,-7.04939,566.649,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.18,74.7292,381.718,627.915,172.5,-7.04486,566.523,109.258,-257.719,569.553,72.8967,-187.819,733.727,-40.0739,-168.039,746.609
0.184,74.7292,381.718,627.915,172.365,-7.04939,566.649,109.363,-257.677,569.66,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.188,74.6487,381.83,628.038,172.365,-7.04939,566.649,109.363,-257.677,569.66,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.192,74.5979,381.746,628.074,172.365,-7.04939,566.649,109.363,-257.677,569.66,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.196,74.5326,381.75,628.187,172.365,-7.04939,566.649,109.363,-257.677,569.66,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.2,74.4747,381.866,628.205,172.365,-7.04939,566.649,109.437,-257.538,569.672,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.204,74.4747,381.866,628.205,172.365,-7.04939,566.649,109.437,-257.538,569.672,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.208,74.4747,381.866,628.205,172.365,-7.04939,566.649,109.437,-257.538,569.672,72.9377,-187.741,733.873,-40.0739,-168.039,746.609
0.212,74.4747,381.866,628.205,172.365,-7.04939,566.649,109.363,-257.677,569.66,72.9377,-187.741,733.873,-39.3416,-168.178,746.346
0.216,74.3323,381.779,628.305,172.365,-7.04939,566.649,109.437,-257.538,569.672,72.9377,-187.741,733.873,-39.3416,-168.178,746.346
0.22,74.3228,381.849,628.367,172.204,-6.81847,566.654,109.437,-257.538,569.672,72.9377,-187.741,733.873,-39.3416,-168.178,746.346
0.224,74.3228,381.849,628.367,172.204,-6.81847,566.654,109.6,-257.486,569.775,72.9377,-187.741,733.873,-39.8786,-168.386,746.679
0.228,74.3786,381.892,628.482,172.365,-7.04939,566.649,109.437,-257.538,569.672,73.0415,-187.912,733.992,-39.8786,-168.386,746.679
0.232,74.3228,381.849,628.367,172.204,-6.81847,566.654,109.872,-257.649,569.976,73.1131,-187.787,734.06,-39.8786,-168.386,746.679
0.236,74.1568,381.819,628.477,172.204,-6.81847,566.654,109.872,-257.649,569.976,73.1131,-187.787,734.06,-39.8786,-168.386,746.679
0.24,74.1568,381.819,628.477,172.204,-6.81847,566.654,109.778,-257.205,569.716,73.0415,-187.912,733.992,-39.0757,-168.536,746.34
0.244,74.1591,381.887,628.551,172.138,-6.78628,566.76,109.963,-257.519,569.927,73.1131,-187.787,734.06,-39.0757,-168.536,746.34
0.248,74.1234,381.85,628.436,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.252,74.1234,381.85,628.436,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.1498,-187.885,734.175,-39.0757,-168.536,746.34
0.256,74.1234,381.85,628.436,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.26,74.1234,381.85,628.436,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.264,74.1234,381.85,628.436,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.268,73.8127,382.065,628.327,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.272,73.7887,382.045,628.296,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.276,73.7363,382.054,628.202,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.28,73.7363,382.054,628.202,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.1498,-187.885,734.175,-39.0757,-168.536,746.34
0.284,73.7363,382.054,628.202,172.138,-6.78628,566.76,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.288,73.7363,382.054,628.202,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.292,73.6747,381.995,628.258,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.4982,-168.678,746.521
0.296,73.7363,382.054,628.202,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.0757,-168.536,746.34
0.3,73.5671,381.913,628.344,171.946,-6.83745,566.91,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.4982,-168.678,746.521
0.304,73.2076,381.953,628.458,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.0372,-188.088,733.961,-39.4982,-168.678,746.521
0.308,73.4128,382.002,628.377,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.312,73.2076,381.953,628.458,172.129,-6.78779,566.863,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.316,72.9618,381.934,628.461,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.0372,-188.088,733.961,-39.6131,-168.744,746.673
0.32,72.9618,381.934,628.461,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.324,72.9048,381.925,628.525,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.328,72.9048,381.925,628.525,172.171,-6.73514,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.332,72.9048,381.925,628.525,172.071,-6.81213,566.82,110.05,-257.369,569.917,73.0781,-188.01,734.107,-39.6131,-168.744,746.673
0.336,72.8863,381.987,628.504,172.129,-6.78779,566.863,110.05,-257.369,569.917,73.158,-188.163,734.241,-39.6131,-168.744,746.673
0.34,72.8863,381.987,628.504,172.129,-6.78779,566.863,110.05,-257.369,569.917,73.281,-188.475,734.209,-39.6131,-168.744,746.673
0.344,72.8863,381.987,628.504,172.071,-6.81213,566.82,110.163,-257.51,569.855,73.3219,-188.396,734.356,-39.6131,-168.744,746.673
0.348,72.8863,381.987,628.504,172.129,-6.78779,566.863,110.162,-257.452,569.954,73.3219,-188.396,734.356,-39.6131,-168.744,746.673
0.352,72.8863,381.987,628.504,172.129,-6.78779,566.863,110.163,-257.51,569.855,73.4521,-188.701,734.296,-39.8902,-168.856,746.865
0.356,72.8452,381.895,628.527,172.029,-6.86479,566.863,110.163,-257.51,569.855,73.4521,-188.701,734.296,-40.3257,-168.994,747.012
0.36,72.8863,381.987,628.504,172.129,-6.78779,566.863,110.163,-257.51,569.855,73.4932,-188.623,734.443,-40.3257,-168.994,747.012
0.364,72.8452,381.895,628.527,171.997,-6.85403,566.908,110.163,-257.51,569.855,73.4932,-188.623,734.443,-40.3257,-168.994,747.012
0.368,72.8452,381.895,628.527,172.017,-6.80708,566.948,110.163,-257.51,569.855,73.4932,-188.623,734.443,-40.251,-169.019,747.201
0.372,72.8452,381.895,628.527,172.129,-6.78779,566.863,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.251,-169.019,747.201
0.376,72.8452,381.895,628.527,172.171,-6.73514,566.82,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.251,-169.019,747.201
0.38,72.8452,381.895,628.527,171.946,-6.83745,566.91,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.384,72.8452,381.895,628.527,171.997,-6.85403,566.908,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.388,72.8452,381.895,628.527,172.129,-6.78779,566.863,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.392,72.8452,381.895,628.527,172.071,-6.81213,566.82,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.396,72.8637,381.832,628.548,172.029,-6.86479,566.863,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.4,72.8452,381.895,628.527,172.071,-6.81213,566.82,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.404,72.8452,381.895,628.527,172.129,-6.78779,566.863,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.408,72.8452,381.895,628.527,172.071,-6.81213,566.82,110.163,-257.51,569.855,73.4402,-188.603,734.513,-40.6107,-169.149,747.385
0.412,72.6021,381.821,628.549,172.171,-6.73514,566.82,110.163,-257.51,569.855,73.3993,-188.681,734.367,-40.6107,-169.149,747.385
0.416,72.6021,381.821,628.549,172.059,-6.75443,566.905,110.163,-257.51,569.855,73.5031,-188.985,734.596,-40.6107,-169.149,747.385
0.42,72.6021,381.821,628.549,172.071,-6.81213,566.82,110.163,-257.51,569.855,73.5031,-188.985,734.596,-40.6107,-169.149,747.385
0.424,72.6021,381.821,628.549,172.171,-6.73514,566.82,110.279,-257.502,569.772,73.5828,-189.26,734.578,-40.6107,-169.149,747.385
0.428,72.6206,381.758,628.57,172.171,-6.73514,566.82,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.6107,-169.149,747.385
0.432,72.6021,381.821,628.549,172.171,-6.73514,566.82,110.163,-257.51,569.855,73.5828,-189.26,734.578,-40.6107,-169.149,747.385
0.436,72.6206,381.758,628.57,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.6107,-169.149,747.385
0.44,72.6206,381.758,628.57,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-41.0154,-169.27,747.494
0.444,72.6206,381.758,628.57,172.071,-6.81213,566.82,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.448,72.6206,381.758,628.57,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.5828,-189.26,734.578,-40.7808,-169.324,747.59
0.452,72.6021,381.821,628.549,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.5828,-189.26,734.578,-40.7808,-169.324,747.59
0.456,72.4414,381.68,628.588,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.46,72.6021,381.821,628.549,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.464,72.6021,381.821,628.549,172.138,-6.78628,566.76,110.304,-257.429,569.697,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.468,72.6021,381.821,628.549,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.5828,-189.26,734.578,-40.7808,-169.324,747.59
0.472,72.6021,381.821,628.549,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.476,72.5952,381.769,628.476,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.48,72.8383,381.843,628.454,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.484,72.5187,381.826,628.389,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
0.488,72.7618,381.9,628.367,172.238,-6.70927,566.76,110.279,-257.502,569.772,73.6264,-189.177,734.715,-40.7808,-169.324,747.59
