Frame number,19258
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,66.6332,368.334,630.135,159.651,-20.8934,577.368,88.449,-270.741,580.215,65.5091,-187.185,724.891,-47.8487,-170.788,740.382
0.004,66.7698,368.356,629.968,159.587,-20.8225,577.306,88.449,-270.741,580.215,65.6729,-187.377,724.926,-47.8487,-170.788,740.382
0.008,66.7698,368.356,629.968,159.714,-20.6638,577.171,88.449,-270.741,580.215,65.6729,-187.377,724.926,-47.8487,-170.788,740.382
0.012,66.7111,368.355,629.778,159.042,-20.4936,576.839,88.449,-270.741,580.215,65.6729,-187.377,724.926,-47.8487,-170.788,740.382
0.016,66.7111,368.355,629.778,159.347,-20.7134,577.107,88.449,-270.741,580.215,65.5748,-187.541,724.939,-47.8487,-170.788,740.382
0.02,67.1386,368.8,629.603,159.55,-20.5863,576.973,88.4491,-270.741,580.215,64.8904,-187.369,724.303,-47.8487,-170.788,740.382
0.024,67.1332,368.658,629.467,159.456,-20.6671,577.008,88.4491,-270.741,580.215,65.5748,-187.541,724.939,-47.8487,-170.788,740.382
0.028,67.2036,368.539,629.47,159.535,-20.6715,576.943,88.4491,-270.741,580.215,64.8904,-187.369,724.303,-47.8487,-170.788,740.382
0.032,67.1833,368.454,629.263,159.535,-20.6715,576.943,88.4491,-270.741,580.215,65.5748,-187.541,724.939,-47.8487,-170.788,740.382
0.036,67.159,368.365,629.12,159.704,-20.6155,576.85,88.4491,-270.741,580.215,64.8904,-187.369,724.303,-47.8487,-170.788,740.382
0.04,67.159,368.365,629.12,159.704,-20.6155,576.85,88.4491,-270.741,580.215,64.8904,-187.369,724.303,-47.8487,-170.788,740.382
0.044,67.159,368.365,629.12,159.704,-20.6155,576.85,88.4491,-270.741,580.215,64.8904,-187.369,724.303,-47.8487,-170.788,740.382
0.048,67.1661,368.301,629.094,159.688,-20.6996,576.837,88.4491,-270.741,580.215,64.9862,-187.538,724.435,-47.8487,-170.788,740.382
0.052,67.1358,368.296,629.057,159.833,-20.6974,576.56,88.4491,-270.741,580.215,64.9862,-187.538,724.435,-47.8487,-170.788,740.382
0.056,66.8923,368.397,628.795,159.833,-20.6974,576.56,88.4491,-270.741,580.215,64.9862,-187.538,724.435,-47.8487,-170.788,740.382
0.06,66.7072,368.565,628.62,159.833,-20.6974,576.56,88.4491,-270.741,580.215,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.064,66.7679,368.598,628.558,159.833,-20.6974,576.56,88.035,-270.646,579.932,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.068,66.7679,368.598,628.558,159.942,-20.7649,576.481,88.035,-270.646,579.932,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.072,66.7679,368.598,628.558,159.942,-20.7649,576.481,88.4491,-270.741,580.215,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.076,66.7636,368.505,628.465,159.942,-20.7649,576.481,88.035,-270.646,579.932,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.08,66.6145,368.562,628.209,159.942,-20.7649,576.481,88.466,-270.708,580.121,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.084,66.6145,368.562,628.209,159.942,-20.7649,576.481,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.088,66.6169,368.503,628.147,159.942,-20.7649,576.481,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.092,66.5237,368.606,628.08,159.88,-20.7993,576.424,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.096,66.5237,368.606,628.08,159.88,-20.7993,576.424,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.1,66.6738,368.536,628.089,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.104,66.5805,368.639,628.023,159.88,-20.7993,576.424,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.108,66.5805,368.639,628.023,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.112,66.636,368.705,627.975,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.116,66.7292,368.602,628.042,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.12,66.6765,368.792,627.951,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.124,66.6765,368.792,627.951,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.128,66.7697,368.689,628.018,160.007,-20.7819,576.323,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.132,66.7697,368.689,628.018,159.934,-20.8368,576.102,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.136,66.6765,368.792,627.951,159.934,-20.8368,576.102,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.14,66.9247,368.781,627.905,159.934,-20.8368,576.102,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.144,67.0756,368.952,627.788,160.164,-20.8351,576.06,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.148,67.0756,368.952,627.788,160.218,-20.8915,576.024,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.152,67.1689,368.849,627.855,160.278,-20.9361,575.982,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.156,67.2255,368.798,627.722,160.278,-20.9361,575.982,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.16,67.2255,368.798,627.722,160.278,-20.9361,575.982,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.164,67.2255,368.798,627.722,160.278,-20.9361,575.982,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.168,67.3203,368.73,627.617,160.278,-20.9361,575.982,88.0521,-270.612,579.838,65.081,-187.705,724.567,-47.87,-170.823,740.498
0.172,67.2255,368.798,627.722,160.278,-20.9361,575.982,88.201,-270.773,579.872,65.081,-187.705,724.567,-47.8487,-170.788,740.382
0.176,67.5059,368.743,627.75,160.487,-21.0307,575.793,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.0219,-170.871,740.55
0.18,67.5059,368.743,627.75,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.184,67.5059,368.743,627.75,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.188,67.5059,368.743,627.75,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.0498,-170.907,740.669
0.192,67.4371,368.797,627.859,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.196,67.4371,368.797,627.859,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.2,67.5059,368.743,627.75,160.486,-20.9482,575.898,88.1689,-270.844,579.746,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.204,67.4371,368.797,627.859,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.208,67.4371,368.797,627.859,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.212,67.6285,368.716,627.997,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.216,67.7347,368.657,628.081,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.22,67.7913,368.606,627.948,160.486,-20.9482,575.898,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.224,67.759,368.677,628.112,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.228,67.759,368.677,628.112,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.232,67.759,368.677,628.112,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.236,67.8391,368.624,628.209,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.24,67.8391,368.624,628.209,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.244,67.8391,368.624,628.209,160.486,-20.9482,575.898,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.248,67.8391,368.624,628.209,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.252,67.8391,368.624,628.209,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.256,67.8726,368.593,628.25,160.543,-20.9282,576.002,88.201,-270.773,579.872,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.26,67.9029,368.598,628.288,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.264,67.9029,368.598,628.288,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.268,67.8505,368.665,628.477,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.272,67.808,368.665,628.393,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.1004,-187.783,724.679,-48.4559,-171.03,740.786
0.276,68.1997,368.717,628.424,160.543,-20.9282,576.002,88.2442,-270.883,579.684,65.081,-187.705,724.567,-48.4559,-171.03,740.786
0.28,68.1048,368.784,628.529,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.1004,-187.783,724.679,-48.4559,-171.03,740.786
0.284,68.1048,368.784,628.529,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.1004,-187.783,724.679,-48.4559,-171.03,740.786
0.288,68.1048,368.784,628.529,160.543,-20.9282,576.002,88.2442,-270.883,579.684,65.1004,-187.783,724.679,-48.4559,-171.03,740.786
0.292,68.1394,368.77,628.571,160.543,-20.9282,576.002,88.2442,-270.883,579.684,65.1004,-187.783,724.679,-48.4166,-170.99,740.661
0.296,68.1462,368.825,628.581,160.543,-20.9282,576.002,88.2764,-270.811,579.809,65.0737,-187.802,724.772,-48.4559,-171.03,740.786
0.3,68.1462,368.825,628.581,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.9047,-187.597,724.722,-48.4559,-171.03,740.786
0.304,68.429,368.683,628.775,160.543,-20.9282,576.002,88.2442,-270.883,579.684,65.0737,-187.802,724.772,-48.4166,-170.99,740.661
0.308,68.429,368.683,628.775,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.9047,-187.597,724.722,-48.2497,-170.908,740.491
0.312,68.429,368.683,628.775,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.316,68.429,368.683,628.775,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.32,68.4512,368.764,628.876,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.324,68.429,368.683,628.775,160.544,-21.0107,575.897,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.328,68.5597,368.691,628.783,160.543,-20.9282,576.002,88.2764,-270.811,579.809,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.332,68.429,368.683,628.775,160.543,-20.9282,576.002,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.336,68.4512,368.764,628.876,160.616,-20.9823,576.071,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.34,68.6204,368.608,628.856,160.654,-21.1005,576.003,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.344,68.6204,368.608,628.856,160.654,-21.1005,576.003,88.2442,-270.883,579.684,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.348,68.642,368.544,628.882,160.654,-21.1005,576.003,88.3993,-271.106,579.823,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.352,68.642,368.544,628.882,160.79,-21.2438,576.05,88.3993,-271.106,579.823,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.356,68.642,368.544,628.882,160.79,-21.2438,576.05,88.3993,-271.106,579.823,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.36,68.6533,368.411,628.822,160.79,-21.2438,576.05,88.3993,-271.106,579.823,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.364,68.6755,368.492,628.922,160.79,-21.2438,576.05,88.3993,-271.106,579.823,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.368,68.6755,368.492,628.922,160.79,-21.2438,576.05,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.372,68.6755,368.492,628.922,160.79,-21.2438,576.05,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.376,68.8468,368.393,628.875,160.791,-21.3263,575.944,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.38,68.8468,368.393,628.875,160.79,-21.2438,576.05,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.384,68.8468,368.393,628.875,160.791,-21.3263,575.944,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.388,68.8468,368.393,628.875,160.79,-21.2438,576.05,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.392,68.8468,368.393,628.875,160.79,-21.2438,576.05,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.396,68.8468,368.393,628.875,160.86,-21.4587,576.12,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.4,68.6755,368.492,628.922,160.807,-21.359,576.068,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.404,68.8468,368.393,628.875,160.809,-21.4415,575.963,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.408,68.9042,368.441,628.821,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.412,68.8138,368.266,628.76,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.416,68.8138,368.266,628.76,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.42,68.8138,368.266,628.76,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-47.9859,-170.948,740.188
0.424,68.836,368.347,628.86,160.86,-21.4587,576.12,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.428,68.8712,368.314,628.706,160.86,-21.4587,576.12,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.432,68.8138,368.266,628.76,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.436,68.8712,368.314,628.706,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.44,68.8138,368.266,628.76,160.862,-21.5411,576.015,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.444,68.8138,368.266,628.76,160.87,-21.619,576.021,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.448,68.8138,368.266,628.76,160.87,-21.619,576.021,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.452,68.8138,368.266,628.76,160.937,-21.7414,575.991,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.456,68.8138,368.266,628.76,160.937,-21.7414,575.991,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.46,68.8138,368.266,628.76,160.919,-21.8203,576.019,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-47.9859,-170.948,740.188
0.464,68.8138,368.266,628.76,160.841,-21.9225,575.966,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.468,68.8138,368.266,628.76,160.841,-21.9225,575.966,88.5875,-271.354,579.95,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.472,68.8138,368.266,628.76,160.841,-21.9225,575.966,88.2981,-271.308,579.559,64.6901,-187.403,724.787,-47.9859,-170.948,740.188
0.476,68.8138,368.266,628.76,160.841,-21.9225,575.966,88.2981,-271.308,579.559,64.6901,-187.403,724.787,-47.9859,-170.948,740.188
0.48,68.8138,368.266,628.76,160.947,-22.1472,575.886,88.2975,-271.291,579.701,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
0.484,68.8138,368.266,628.76,160.947,-22.1472,575.886,88.2981,-271.308,579.559,64.6901,-187.403,724.787,-48.2497,-170.908,740.491
