Frame number,19384
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.492,55.0283,375.766,714.255,127.024,-64.6535,671.383,137.855,-378.671,683.353,34.0619,-317.913,861.433,-60.3153,-317.815,859.466
0.496,55.1102,375.695,714.21,127.024,-64.6535,671.383,137.96,-378.692,683.325,34.0619,-317.913,861.433,-60.2229,-317.798,859.482
0.5,55.1575,375.721,714.19,127.035,-64.6444,671.337,137.96,-378.692,683.325,34.2156,-317.969,861.392,-60.3153,-317.815,859.466
0.504,55.1561,375.768,714.17,127.071,-64.6777,671.302,137.96,-378.692,683.325,34.1981,-317.943,861.413,-60.2229,-317.798,859.482
0.508,55.257,375.71,714.158,127.171,-64.8304,671.326,137.96,-378.692,683.325,34.0619,-317.913,861.433,-60.2229,-317.798,859.482
0.512,55.3372,375.697,714.047,127.192,-64.9506,671.268,137.905,-378.714,683.325,34.2452,-317.949,861.409,-60.2229,-317.798,859.482
0.516,55.3395,375.683,714.017,127.286,-64.8747,671.301,137.96,-378.692,683.325,34.2452,-317.949,861.409,-60.3403,-317.774,859.523
0.52,55.3769,375.615,714,127.554,-65.0494,671.316,137.96,-378.692,683.325,34.2452,-317.949,861.409,-60.198,-317.746,859.459
0.524,55.4027,375.577,713.953,127.554,-65.0494,671.316,137.977,-378.724,683.307,34.2452,-317.949,861.409,-60.1579,-317.76,859.453
0.528,55.516,375.638,713.828,127.91,-65.3066,671.358,138.22,-378.781,683.36,34.2452,-317.949,861.409,-60.1438,-317.678,859.407
0.532,55.5518,375.608,713.72,127.759,-65.2128,671.258,138.22,-378.781,683.36,34.1981,-317.943,861.413,-60.1438,-317.678,859.407
0.536,55.5724,375.624,713.675,127.724,-65.1411,671.215,138.202,-378.781,683.336,34.2452,-317.949,861.409,-60.2668,-317.651,859.45
0.54,55.6012,375.673,713.601,127.687,-65.072,671.169,138.202,-378.781,683.336,34.1981,-317.943,861.413,-60.1333,-317.707,859.43
0.544,55.7075,375.721,713.516,127.687,-65.072,671.169,138.202,-378.781,683.336,34.3061,-317.922,861.428,-60.1333,-317.707,859.43
0.548,55.7736,375.756,713.346,127.687,-65.072,671.169,138.22,-378.781,683.36,34.3061,-317.922,861.428,-60.1438,-317.678,859.407
0.552,55.8061,375.806,713.198,127.687,-65.072,671.169,138.202,-378.781,683.336,34.3061,-317.922,861.428,-60.0699,-317.721,859.454
0.556,55.849,375.783,713.066,127.687,-65.072,671.169,138.173,-378.748,683.302,34.5048,-317.99,861.484,-60.0946,-317.773,859.477
0.56,55.9154,375.739,712.931,127.662,-65.0021,671.138,138.173,-378.748,683.302,34.4298,-317.924,861.431,-60.0699,-317.721,859.454
0.564,55.959,375.718,712.859,127.687,-65.072,671.169,138.173,-378.748,683.302,34.7926,-317.995,861.491,-60.1875,-317.697,859.496
0.568,55.9629,375.741,712.81,127.662,-65.0021,671.138,138.173,-378.748,683.302,34.8277,-317.961,861.52,-59.9532,-317.722,859.463
0.572,55.9437,375.763,712.75,127.662,-65.0021,671.138,138.173,-378.748,683.302,34.7934,-317.955,861.524,-59.9532,-317.722,859.463
0.576,56.0141,375.734,712.631,127.662,-65.0021,671.138,138.143,-378.717,683.266,34.8603,-317.945,861.547,-60.0291,-317.795,859.533
0.58,56.0926,375.729,712.518,127.662,-65.0021,671.138,138.173,-378.748,683.302,34.8603,-317.945,861.547,-60.0291,-317.795,859.533
0.584,56.2517,375.802,712.354,127.662,-65.0021,671.138,138.173,-378.748,683.302,34.8259,-317.938,861.551,-60.1467,-317.77,859.575
0.588,56.3128,375.743,712.282,127.599,-64.88,671.074,138.173,-378.748,683.302,34.8603,-317.945,861.547,-59.9136,-317.726,859.611
0.592,56.408,375.804,712.259,127.599,-64.88,671.074,138.173,-378.748,683.302,34.8603,-317.945,861.547,-59.9136,-317.726,859.611
0.596,56.4448,375.808,712.122,127.85,-64.9907,671.107,138.173,-378.748,683.302,34.9405,-317.927,861.565,-59.9398,-317.704,859.661
0.6,56.4692,375.874,712.077,127.599,-64.88,671.074,138.173,-378.748,683.302,34.9702,-317.934,861.56,-59.9704,-317.761,859.672
0.604,56.5155,375.9,712.023,127.572,-64.8136,671.018,138.275,-378.765,683.232,35.001,-317.935,861.594,-59.8224,-317.795,859.711
0.608,56.5334,375.882,711.989,127.572,-64.8136,671.018,138.218,-378.749,683.278,35.1141,-318.031,861.628,-59.939,-317.699,859.782
0.612,56.5542,375.888,711.947,127.85,-64.9907,671.107,138.183,-378.739,683.232,35.0531,-317.944,861.626,-59.8987,-317.73,859.79
0.616,56.6119,375.919,711.942,127.85,-64.9907,671.107,138.201,-378.739,683.256,35.0531,-317.944,861.626,-59.8987,-317.73,859.79
0.62,56.6719,375.874,711.91,127.699,-64.8974,671.009,138.217,-378.649,683.191,34.8947,-317.893,861.663,-59.8987,-317.73,859.79
0.624,56.7584,375.891,711.887,127.699,-64.8974,671.009,138.326,-378.711,683.249,35.0662,-317.929,861.727,-59.8987,-317.73,859.79
0.628,56.84,375.902,711.883,127.699,-64.8974,671.009,138.198,-378.649,683.167,35.2732,-318.03,861.783,-59.7894,-317.789,859.843
0.632,56.849,375.916,711.88,127.699,-64.8974,671.009,138.217,-378.649,683.191,35.3066,-318.039,861.778,-59.7751,-317.785,859.889
0.636,56.8688,375.923,711.851,127.672,-64.8262,670.974,138.217,-378.649,683.191,35.355,-318.172,861.887,-59.698,-317.817,859.877
0.64,56.8688,375.923,711.851,127.73,-64.9145,670.93,138.217,-378.649,683.191,35.3887,-318.18,861.881,-59.7112,-317.859,859.942
0.644,56.9107,375.94,711.823,127.824,-65.0969,670.936,138.217,-378.649,683.191,35.355,-318.172,861.887,-59.7112,-317.859,859.942
0.648,56.9107,375.94,711.823,127.878,-64.982,670.909,138.217,-378.649,683.191,35.3887,-318.18,861.881,-59.7112,-317.859,859.942
0.652,56.9107,375.94,711.823,127.878,-64.982,670.909,138.263,-378.615,683.199,35.355,-318.172,861.887,-59.7397,-317.887,859.971
0.656,56.9107,375.94,711.823,127.968,-64.9826,670.905,138.263,-378.615,683.199,35.355,-318.172,861.887,-59.7397,-317.887,859.971
0.66,56.9107,375.94,711.823,127.87,-64.8277,670.797,138.263,-378.615,683.199,35.2534,-318.088,861.918,-59.7397,-317.887,859.971
0.664,56.9107,375.94,711.823,127.951,-64.9401,670.795,138.263,-378.615,683.199,35.2534,-318.088,861.918,-59.7397,-317.887,859.971
0.668,56.9107,375.94,711.823,127.951,-64.9401,670.795,138.263,-378.615,683.199,35.5052,-318.168,861.973,-59.7397,-317.887,859.971
0.672,56.9107,375.94,711.823,127.951,-64.9401,670.795,138.265,-378.593,683.204,35.5293,-318.193,862.04,-59.7397,-317.887,859.971
0.676,56.9107,375.94,711.823,127.951,-64.9401,670.795,138.265,-378.593,683.204,35.4103,-318.199,862.005,-59.7522,-317.915,860.045
0.68,56.9107,375.94,711.823,128.067,-64.9486,670.786,138.265,-378.593,683.204,35.5071,-318.188,862.002,-59.7522,-317.915,860.045
0.684,56.8995,375.911,711.806,127.951,-64.9401,670.795,138.265,-378.593,683.204,35.4103,-318.199,862.005,-59.7522,-317.915,860.045
0.688,56.8938,375.866,711.778,127.876,-64.8949,670.716,138.238,-378.556,683.174,35.2618,-318.151,862.039,-59.7522,-317.915,860.045
0.692,56.902,375.832,711.749,127.992,-64.9036,670.707,138.211,-378.54,683.14,35.2618,-318.151,862.039,-59.7522,-317.915,860.045
0.696,56.9211,375.849,711.701,127.992,-64.9036,670.707,138.238,-378.556,683.174,35.1028,-318.139,862.043,-59.7522,-317.915,860.045
0.7,56.8268,375.886,711.521,127.954,-64.8744,670.663,138.211,-378.54,683.14,34.9164,-318.089,862.078,-59.7771,-317.967,860.065
0.704,56.7496,375.897,711.443,127.954,-64.8744,670.663,138.19,-378.503,683.117,34.8826,-318.143,862.151,-59.7522,-317.915,860.045
0.708,56.7387,375.883,711.36,127.948,-64.8378,670.577,138.19,-378.503,683.117,34.934,-318.156,862.143,-59.7409,-318.001,860.14
0.712,56.7388,375.895,711.331,127.948,-64.8378,670.577,138.116,-378.396,683.073,34.8836,-318.105,862.184,-59.9111,-318.108,860.143
0.716,56.7014,375.973,711.24,127.948,-64.8378,670.577,138.142,-378.412,683.106,34.7038,-318.076,862.2,-59.9111,-318.108,860.143
0.72,56.723,376.008,711.188,128.036,-64.9008,670.544,138.089,-378.373,683.04,34.8661,-318.157,862.271,-59.9111,-318.108,860.143
0.724,56.7332,376.017,711.163,127.91,-64.8076,670.533,138.089,-378.373,683.04,35.1045,-318.2,862.244,-60.035,-318.102,860.206
0.728,56.7686,376.022,711.08,127.91,-64.8076,670.533,138.089,-378.373,683.04,34.8661,-318.157,862.271,-60.035,-318.102,860.206
0.732,56.7801,376.018,711.054,127.91,-64.8076,670.533,138.089,-378.373,683.04,34.9249,-318.171,862.261,-59.9111,-318.108,860.143
0.736,56.7712,376.078,710.928,127.888,-64.7463,670.474,138.089,-378.373,683.04,34.9249,-318.171,862.261,-60.035,-318.102,860.206
0.74,56.694,376.097,710.832,127.91,-64.8076,670.533,138.089,-378.373,683.04,34.8357,-318.208,862.386,-60.0633,-318.157,860.221
0.744,56.7206,376.036,710.742,127.977,-64.8092,670.441,138.089,-378.373,683.04,34.4546,-318.035,862.478,-60.0633,-318.157,860.221
0.748,56.7183,376.104,710.654,127.888,-64.7463,670.474,138.089,-378.373,683.04,34.4305,-318.084,862.481,-60.0984,-318.217,860.222
0.752,56.773,376.13,710.549,127.68,-64.6155,670.379,138.089,-378.373,683.04,34.1688,-317.95,862.565,-60.0984,-318.217,860.222
