Frame number,18518
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.492,57.6049,390.872,709.426,127.766,-47.9993,655.964,137.811,-358.94,685.148,32.9744,-277.762,851.672,-62.794,-281.254,851.723
0.496,57.4201,390.904,709.487,127.778,-48.0615,655.934,137.827,-358.934,685.17,30.7192,-277.507,851.783,-62.794,-281.254,851.723
0.5,57.1974,390.955,709.52,127.478,-47.857,655.922,137.849,-358.801,685.181,30.7937,-277.496,851.754,-62.768,-281.225,851.765
0.504,57.0606,391.087,709.445,127.397,-47.7431,655.924,137.906,-358.762,685.19,30.7937,-277.496,851.754,-62.8877,-281.217,851.821
0.508,56.9196,391.193,709.495,127.302,-47.5983,655.903,137.842,-358.664,685.14,30.9393,-277.403,851.818,-62.7804,-281.223,851.809
0.512,56.7495,391.065,709.545,127.229,-47.5143,655.943,137.799,-358.583,685.093,33.2842,-277.717,851.659,-62.7475,-281.163,851.807
0.516,56.5702,391.224,709.563,127.229,-47.5143,655.943,137.933,-358.604,685.18,33.1857,-277.503,851.714,-62.7475,-281.163,851.807
0.52,56.4177,391.252,709.534,127.127,-47.2679,655.966,137.988,-358.608,685.244,33.1123,-277.405,851.7,-62.7475,-281.163,851.807
0.524,56.2948,391.205,709.528,127.127,-47.2679,655.966,137.793,-358.612,685.167,33.143,-277.379,851.704,-62.7804,-281.223,851.809
0.528,56.0661,391.095,709.607,127.145,-47.336,655.933,137.896,-358.518,685.191,33.2226,-277.336,851.668,-62.7475,-281.163,851.807
0.532,55.9131,391.066,709.723,127.127,-47.2679,655.966,137.9,-358.497,685.198,33.2226,-277.336,851.668,-62.7475,-281.163,851.807
0.536,55.6202,391.111,709.688,127.17,-47.3282,655.961,137.92,-358.456,685.214,33.2226,-277.336,851.668,-62.7804,-281.223,851.809
0.54,55.3496,391.131,709.682,127.17,-47.3282,655.961,137.9,-358.497,685.198,33.2366,-277.31,851.647,-62.7475,-281.163,851.807
0.544,55.2154,391.15,709.706,127.085,-47.2079,655.96,137.91,-358.447,685.262,33.2681,-277.295,851.671,-62.7804,-281.223,851.809
0.548,55.0409,391.332,709.728,127.085,-47.2079,655.96,137.882,-358.483,685.207,33.3237,-277.391,851.589,-62.7804,-281.223,851.809
0.552,54.768,391.298,709.836,127.162,-47.2552,656.04,138.102,-358.534,685.281,33.3237,-277.391,851.589,-62.7804,-281.223,851.809
0.556,54.6852,391.256,709.784,127.162,-47.2552,656.04,138.05,-358.522,685.295,33.2973,-277.27,851.674,-62.7804,-281.223,851.809
0.56,54.4569,391.243,709.857,127.162,-47.2552,656.04,138.255,-358.563,685.351,33.2762,-277.191,851.614,-62.9205,-281.277,851.824
0.564,54.2764,391.285,709.86,127.181,-47.2586,656.119,138.31,-358.497,685.399,33.1146,-277.068,851.675,-62.8021,-281.297,851.779
0.568,54.1825,391.311,709.904,127.236,-47.3331,656.231,138.245,-358.388,685.265,33.1146,-277.068,851.675,-62.9205,-281.277,851.824
0.572,54.01,391.315,709.899,127.236,-47.3331,656.231,138.349,-358.384,685.28,33.1991,-277.048,851.625,-62.6994,-281.332,851.679
0.576,53.767,391.32,709.906,127.272,-47.3517,656.273,138.304,-358.382,685.274,32.7706,-276.774,851.506,-62.6994,-281.332,851.679
0.58,53.6757,391.344,709.928,127.055,-47.1541,656.275,138.542,-358.412,685.348,32.7706,-276.774,851.506,-62.8401,-281.383,851.688
0.584,53.6439,391.36,709.891,127.078,-47.2237,656.242,138.671,-358.516,685.393,32.7353,-276.692,851.471,-62.9511,-281.413,851.68
0.588,53.5687,391.417,709.9,127.111,-47.2369,656.281,138.665,-358.453,685.373,32.6707,-276.551,851.494,-63.0547,-281.416,851.636
0.592,53.443,391.362,709.939,126.984,-47.1513,656.292,138.615,-358.371,685.335,32.6707,-276.551,851.494,-63.0547,-281.416,851.636
0.596,53.3522,391.457,709.878,126.954,-47.1299,656.333,138.689,-358.262,685.307,32.5775,-276.454,851.482,-63.076,-281.436,851.596
0.6,53.2782,391.521,709.935,126.954,-47.1299,656.333,138.706,-358.246,685.295,32.5775,-276.454,851.482,-63.1992,-281.473,851.592
0.604,53.2118,391.523,709.935,126.915,-47.0037,656.39,138.624,-358.212,685.21,32.5775,-276.454,851.482,-63.203,-281.443,851.564
0.608,53.0904,391.579,709.956,126.814,-46.9597,656.414,138.521,-357.996,685.226,32.3745,-276.391,851.422,-63.203,-281.443,851.564
0.612,53.071,391.622,709.946,126.884,-47.0131,656.495,138.406,-357.832,685.146,32.3734,-276.375,851.393,-63.1848,-281.4,851.489
0.616,53.0444,391.651,709.949,126.884,-47.0131,656.495,138.425,-357.798,685.211,32.3734,-276.375,851.393,-63.2044,-281.423,851.483
0.62,52.9673,391.695,709.931,126.946,-47.029,656.571,138.523,-357.711,685.235,32.3734,-276.375,851.393,-63.4839,-281.457,851.321
0.624,52.9279,391.746,709.909,126.919,-46.9494,656.609,138.459,-357.678,685.229,32.3734,-276.375,851.393,-63.5233,-281.497,851.285
0.628,52.8521,391.745,709.889,126.535,-47.1122,656.542,138.33,-357.585,685.225,32.3734,-276.375,851.393,-63.5703,-281.558,851.233
0.632,52.7869,391.719,709.893,126.946,-47.029,656.571,138.332,-357.533,685.248,32.2226,-276.263,851.484,-63.4661,-281.555,851.174
0.636,52.7549,391.724,709.859,126.809,-46.8671,656.642,138.358,-357.549,685.279,32.3734,-276.375,851.393,-63.4394,-281.579,851.112
0.64,52.6766,391.74,709.848,126.806,-46.89,656.693,138.358,-357.549,685.279,32.2401,-276.239,851.47,-63.4413,-281.535,851.047
0.644,52.6796,391.777,709.8,126.755,-46.7749,656.687,138.414,-357.546,685.271,32.2401,-276.239,851.47,-63.55,-281.566,850.898
0.648,52.6547,391.815,709.774,126.755,-46.7749,656.687,138.523,-357.596,685.363,32.2401,-276.239,851.47,-63.7057,-281.579,850.834
0.652,52.5911,391.825,709.779,126.661,-46.6258,656.656,138.62,-357.492,685.293,32.0615,-276.128,851.422,-63.8553,-281.674,850.799
0.656,52.4258,392.003,709.741,126.628,-46.5506,656.693,138.521,-357.345,685.265,32.0692,-276.107,851.4,-63.8868,-281.716,850.767
0.66,52.3729,392.004,709.685,126.5,-46.4644,656.704,138.604,-357.372,685.239,32.0692,-276.107,851.4,-63.7864,-281.715,850.711
0.664,52.2271,391.996,709.646,126.047,-46.6018,656.651,138.932,-357.404,685.324,31.6862,-275.949,851.264,-63.9273,-281.765,850.719
0.668,52.153,392.012,709.586,126.5,-46.4644,656.704,138.899,-357.398,685.289,31.6862,-275.949,851.264,-63.8755,-281.745,850.672
0.672,52.1168,392.073,709.518,126.004,-46.4187,656.73,138.969,-357.323,685.266,31.6669,-275.939,851.217,-63.9832,-281.732,850.571
0.676,51.8777,392.287,709.375,126.335,-46.2974,656.841,139.265,-357.369,685.324,31.195,-275.666,851.088,-64.0932,-281.733,850.537
0.68,51.8223,392.292,709.265,125.933,-46.4288,656.789,139.22,-357.223,685.303,31.195,-275.666,851.088,-64.0314,-281.766,850.481
0.684,51.7192,392.351,709.207,125.836,-46.2679,656.742,139.282,-357.148,685.292,31.1791,-275.6,851.068,-64.2088,-281.926,850.382
0.688,51.5887,392.329,709.168,125.876,-46.3018,656.79,139.354,-357.155,685.353,31.15,-275.618,851.052,-64.2753,-281.954,850.284
0.692,51.4,392.36,709.057,125.851,-46.3315,656.859,139.336,-357.004,685.284,31.2586,-275.655,850.955,-64.1885,-281.942,850.225
0.696,51.3628,392.387,709.015,125.891,-46.397,656.908,139.325,-356.932,685.298,31.2586,-275.655,850.955,-64.2213,-282.012,850.199
0.7,51.2672,392.43,708.945,125.891,-46.397,656.908,139.488,-356.982,685.414,31.171,-275.557,850.935,-64.3237,-282.039,850.19
0.704,51.2506,392.44,708.823,125.61,-46.1736,656.93,139.492,-356.903,685.343,31.155,-275.554,850.905,-64.4061,-282.055,850.174
0.708,51.083,392.436,708.742,125.544,-46.1277,656.964,139.67,-356.877,685.453,31.155,-275.554,850.905,-64.4283,-282.077,850.134
0.712,51.0253,392.488,708.652,125.558,-46.0628,657.074,139.712,-356.886,685.506,31.155,-275.554,850.905,-64.362,-282.097,850.047
0.716,50.9225,392.502,708.637,125.558,-46.0511,657.161,139.825,-356.924,685.475,31.1301,-275.564,850.883,-64.5523,-282.228,850.016
0.72,50.8867,392.5,708.595,125.651,-46.0689,657.286,139.843,-356.924,685.499,31.1301,-275.564,850.883,-64.4542,-282.289,849.896
0.724,50.8082,392.591,708.571,125.56,-45.936,657.279,140.028,-357.006,685.543,31.1542,-275.519,850.82,-64.3321,-282.28,849.821
0.728,50.762,392.66,708.493,125.56,-45.936,657.279,140.223,-357.119,685.665,30.9609,-275.47,850.761,-64.3501,-282.288,849.77
0.732,50.6387,392.697,708.364,125.516,-45.8672,657.312,140.233,-357.036,685.701,30.9609,-275.47,850.761,-64.3525,-282.314,849.667
0.736,50.5407,392.752,708.322,125.531,-45.8486,657.325,140.402,-357.138,685.812,30.9514,-275.461,850.73,-64.3525,-282.314,849.667
0.74,50.4246,392.769,708.314,125.487,-45.7803,657.358,140.461,-357.125,685.808,30.9514,-275.461,850.73,-64.5184,-282.419,849.688
0.744,50.3524,392.792,708.31,125.531,-45.8486,657.325,140.452,-357.084,685.826,30.9514,-275.461,850.73,-64.5205,-282.4,849.638
0.748,50.3524,392.792,708.31,125.565,-45.8618,657.363,140.452,-357.084,685.826,30.9514,-275.461,850.73,-64.6578,-282.531,849.608
0.752,50.1449,392.765,708.346,125.417,-45.6239,657.355,140.434,-357.078,685.778,31.0067,-275.557,850.648,-64.576,-282.518,849.551
