Frame number,19516
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,56.1566,377.94,702.954,128.731,-62.8513,661.355,133.593,-377.979,680.927,38.8438,-345.361,876.755,-56.5928,-337.655,873.529
0.004,56.11,377.954,702.843,128.731,-62.8754,661.343,133.591,-377.991,680.914,39.1209,-345.275,876.651,-56.7758,-337.506,873.517
0.008,56.2617,378.061,702.585,128.731,-62.8513,661.355,133.499,-377.947,680.935,39.0263,-345.044,876.658,-56.7202,-337.433,873.565
0.012,56.0847,378.042,702.677,128.731,-62.8513,661.355,133.499,-377.947,680.935,39.0252,-345.004,876.567,-56.7003,-337.389,873.54
0.016,55.8214,378.024,702.704,128.731,-62.8513,661.355,133.502,-377.935,680.948,39.0034,-344.798,876.495,-56.7619,-337.326,873.558
0.02,55.8214,378.024,702.704,128.689,-62.7953,661.303,133.461,-377.893,680.968,38.933,-344.696,876.499,-56.6723,-337.202,873.613
0.024,55.7723,378.113,702.602,128.655,-62.7252,661.26,133.364,-377.836,681.037,38.933,-344.696,876.499,-56.8587,-337.094,873.646
0.028,55.6451,378.128,702.367,128.655,-62.7252,661.26,133.364,-377.836,681.037,38.8446,-344.568,876.437,-56.7773,-336.964,873.625
0.032,55.6066,378.167,702.268,128.655,-62.7252,661.26,133.393,-377.876,681.032,38.8202,-344.506,876.483,-56.5959,-336.874,873.569
0.036,55.6281,378.169,702.23,128.655,-62.7252,661.26,133.355,-377.825,681.097,38.796,-344.377,876.4,-56.6338,-336.825,873.469
0.04,55.6434,378.219,702.156,128.674,-62.7784,661.201,133.385,-377.873,681.112,38.8046,-344.32,876.428,-56.5709,-336.78,873.452
0.044,55.5719,378.223,701.99,128.453,-62.6354,661.151,133.293,-377.828,681.16,38.7867,-344.311,876.441,-56.725,-336.756,873.478
0.048,55.4531,378.245,701.925,128.453,-62.6354,661.151,133.359,-377.837,681.138,38.7867,-344.311,876.441,-56.8012,-336.666,873.519
0.052,55.3888,378.295,701.889,128.001,-62.3472,660.961,133.29,-377.79,681.179,38.9669,-344.29,876.432,-56.7764,-336.594,873.477
0.056,55.2529,378.338,701.814,128.001,-62.3472,660.961,133.29,-377.79,681.179,38.982,-344.298,876.421,-56.8898,-336.489,873.456
0.06,55.1915,378.422,701.763,127.759,-62.1933,660.869,133.234,-377.789,681.22,38.982,-344.298,876.421,-56.87,-336.375,873.446
0.064,55.0299,378.486,701.693,127.727,-62.1796,660.83,133.152,-377.72,681.252,38.9206,-344.221,876.452,-56.8488,-336.276,873.45
0.068,54.9422,378.588,701.609,127.778,-62.1679,660.759,133.155,-377.725,681.274,38.8618,-344.129,876.462,-56.8488,-336.276,873.45
0.072,54.8725,378.616,701.555,127.821,-62.1536,660.647,133.144,-377.684,681.297,38.769,-344.058,876.415,-56.7265,-336.228,873.432
0.076,54.8089,378.614,701.521,127.575,-62.0315,660.572,133.144,-377.684,681.297,38.769,-344.058,876.415,-56.8039,-336.144,873.444
0.08,54.7411,378.611,701.535,127.569,-61.9656,660.497,133.103,-377.648,681.326,38.5931,-343.793,876.371,-56.8573,-336.106,873.437
0.084,54.6697,378.714,701.512,127.643,-62.0428,660.458,133.017,-377.607,681.357,38.6797,-343.7,876.311,-56.862,-335.933,873.474
0.088,54.5897,378.725,701.47,127.711,-62.1328,660.449,132.861,-377.549,681.371,38.6207,-343.624,876.339,-56.9264,-335.916,873.454
0.092,54.5705,378.786,701.444,127.711,-62.1328,660.449,132.861,-377.549,681.371,38.6207,-343.624,876.339,-56.8601,-335.842,873.469
0.096,54.4311,378.885,701.48,127.605,-62.0677,660.364,132.861,-377.549,681.371,38.5923,-343.434,876.272,-56.9082,-335.813,873.519
0.1,54.3645,378.913,701.473,127.605,-62.0677,660.364,132.821,-377.496,681.381,38.5923,-343.434,876.272,-56.8879,-335.766,873.49
0.104,54.147,378.866,701.472,127.571,-62.008,660.292,132.632,-377.387,681.326,38.3649,-343.099,876.137,-57.0802,-335.637,873.389
0.108,54.0344,378.831,701.484,127.538,-61.9833,660.276,132.635,-377.386,681.345,38.3649,-343.099,876.137,-57.2492,-335.607,873.409
0.112,53.7841,378.957,701.441,127.526,-62.0142,660.264,132.635,-377.386,681.345,38.3703,-343.048,876.144,-57.1557,-335.514,873.377
0.116,53.6144,379.017,701.442,127.526,-62.0142,660.264,132.635,-377.386,681.345,38.438,-343.026,876.124,-57.3363,-335.391,873.399
0.12,53.5249,379.062,701.412,127.289,-61.8622,660.188,132.658,-377.382,681.383,38.4144,-342.844,876.117,-57.2163,-335.342,873.377
0.124,53.4075,379.106,701.348,127.289,-61.8622,660.188,132.658,-377.382,681.383,38.3234,-342.811,876.032,-57.3047,-335.312,873.375
0.128,53.3677,379.159,701.348,127.289,-61.8622,660.188,132.462,-377.165,681.3,38.3048,-342.732,876.063,-57.3462,-335.191,873.32
0.132,53.3371,379.132,701.349,127.034,-61.7055,660.036,132.436,-377.092,681.299,38.2759,-342.522,876.117,-57.2529,-335.146,873.293
0.136,53.2705,379.112,701.314,126.986,-61.6226,660,132.436,-377.092,681.299,38.2612,-342.453,876.01,-57.173,-335.014,873.313
0.14,52.9796,379.088,701.247,126.858,-61.5426,659.908,132.391,-377.021,681.274,38.2332,-342.401,876.052,-57.1161,-334.944,873.227
0.144,52.9796,379.088,701.247,126.82,-61.5127,659.863,132.391,-377.021,681.274,38.2253,-342.385,876.064,-57.1698,-334.906,873.22
0.148,52.8101,379.107,701.21,126.82,-61.5127,659.863,132.461,-376.987,681.322,38.0974,-342.235,875.98,-57.1698,-334.906,873.22
0.152,52.6931,379.105,701.166,126.856,-61.599,659.822,132.475,-376.992,681.318,38.0974,-342.235,875.98,-57.2136,-334.817,873.245
0.156,52.6552,379.163,701.139,126.885,-61.5975,659.85,132.369,-376.936,681.371,38.0895,-342.219,875.992,-57.4236,-334.741,873.323
0.16,52.609,379.194,701.112,126.642,-61.4196,659.658,132.234,-376.88,681.457,38.0895,-342.219,875.992,-57.5747,-334.663,873.349
0.164,52.5024,379.201,701.066,126.642,-61.4196,659.658,132.234,-376.88,681.457,38.2289,-342.21,875.932,-57.5363,-334.603,873.36
0.168,52.276,379.304,700.88,126.642,-61.4196,659.658,132.185,-376.896,681.462,38.1424,-342.117,875.89,-57.5211,-334.563,873.329
0.172,52.1662,379.52,700.76,126.752,-61.4803,659.626,132.234,-376.88,681.457,38.1398,-342.101,875.9,-57.442,-334.438,873.378
0.176,52.0826,379.642,700.638,126.556,-61.287,659.51,132.181,-376.799,681.462,38.1424,-342.117,875.89,-57.0795,-334.349,873.29
0.18,52.0754,379.647,700.577,126.531,-61.127,659.383,132.193,-376.814,681.499,38.2036,-342.066,875.889,-57.1984,-334.357,873.364
0.184,52.1512,379.651,700.366,126.421,-61.0663,659.416,132.217,-376.74,681.478,38.1702,-342.006,875.866,-57.0688,-334.308,873.348
0.188,52.1963,379.633,700.243,126.421,-61.0663,659.416,132.19,-376.722,681.494,38.1883,-342.018,875.851,-56.95,-334.3,873.275
0.192,52.2056,379.789,700.054,126.347,-60.9676,659.426,132.004,-376.629,681.514,38.4378,-342.088,875.837,-57.1165,-334.181,873.293
0.196,52.2428,379.858,699.858,126.225,-60.732,659.302,132.007,-376.537,681.581,38.4792,-342.027,875.853,-57.2617,-334.137,873.33
0.2,52.2019,379.866,699.635,126.189,-60.62,659.294,131.952,-376.452,681.686,38.3276,-341.763,875.746,-57.2462,-334.108,873.293
0.204,52.235,379.921,699.491,126.196,-60.6744,659.33,131.949,-376.488,681.669,38.0557,-341.544,875.68,-57.2352,-334.039,873.334
0.208,52.1215,380.028,699.354,126.189,-60.6458,659.343,131.954,-376.439,681.697,38.0942,-341.487,875.643,-57.2796,-333.959,873.356
0.212,52.1039,380.154,699.208,126.189,-60.6458,659.343,131.956,-376.421,681.701,38.0246,-341.366,875.709,-57.4772,-333.905,873.388
0.216,52.1328,380.196,699.16,126.189,-60.6458,659.343,131.959,-376.412,681.717,37.9664,-341.297,875.707,-57.5418,-333.852,873.383
0.22,52.1063,380.197,699.127,126.189,-60.6458,659.343,131.899,-376.299,681.763,37.9664,-341.297,875.707,-57.6697,-333.828,873.41
0.224,52.1667,380.397,698.983,126.189,-60.6458,659.343,131.83,-376.264,681.825,38.0502,-341.321,875.753,-57.5825,-333.825,873.314
0.228,52.1286,380.423,698.944,126.189,-60.6458,659.343,131.789,-376.198,681.853,38.0502,-341.321,875.753,-57.6264,-333.738,873.338
0.232,52.0419,380.438,698.927,126.189,-60.62,659.294,131.747,-376.137,681.859,38.0502,-341.321,875.753,-57.8274,-333.66,873.31
0.236,52.0142,380.483,698.886,126.189,-60.62,659.294,131.669,-376.108,681.876,37.9542,-341.235,875.713,-57.8803,-333.549,873.299
0.24,51.9849,380.511,698.897,126.189,-60.62,659.294,131.604,-376.115,681.934,37.7564,-340.933,875.64,-57.6483,-333.443,873.226
0.244,51.9542,380.572,698.886,126.06,-60.5346,659.304,131.605,-376.095,681.932,37.7517,-340.876,875.642,-57.4118,-333.348,873.188
0.248,51.8952,380.596,698.874,125.971,-60.4189,659.273,131.607,-376.076,681.932,37.753,-340.855,875.653,-57.378,-333.289,873.186
0.252,51.8952,380.596,698.874,125.869,-60.2435,659.259,131.601,-375.99,682.088,37.7517,-340.876,875.642,-57.4466,-333.194,873.196
0.256,51.6425,380.745,698.832,125.869,-60.2435,659.259,131.603,-375.988,682.108,37.7535,-340.774,875.687,-57.5661,-333.103,873.215
0.26,51.548,380.806,698.864,125.869,-60.2435,659.259,131.604,-375.968,682.1,37.7933,-340.752,875.711,-57.7491,-333.034,873.24
0.264,51.4732,380.897,698.837,125.869,-60.2435,659.259,131.559,-375.898,682.075,37.6764,-340.557,875.644,-57.7302,-333.009,873.211
0.268,51.3999,380.969,698.817,125.869,-60.2435,659.259,131.524,-375.848,682.121,37.6254,-340.488,875.628,-57.8006,-332.923,873.25
0.272,51.2901,380.953,698.779,125.621,-60.05,659.251,131.528,-375.839,682.151,37.6254,-340.488,875.628,-57.8006,-332.923,873.25
0.276,51.1033,381.001,698.778,125.621,-60.05,659.251,131.449,-375.799,682.184,37.6254,-340.488,875.628,-57.843,-332.875,873.189
0.28,51.1033,381.001,698.778,125.606,-59.9469,659.227,131.365,-375.679,682.173,37.6254,-340.488,875.628,-57.8568,-332.842,873.165
0.284,50.9757,381.155,698.726,125.606,-59.9469,659.227,131.315,-375.628,682.209,37.5739,-340.392,875.621,-57.8068,-332.809,873.137
0.288,50.8452,381.293,698.667,125.606,-59.9469,659.227,131.376,-375.635,682.247,37.5752,-340.351,875.575,-57.7383,-332.791,873.081
0.292,50.7057,381.43,698.649,125.606,-59.9469,659.227,131.378,-375.639,682.267,37.5752,-340.351,875.575,-57.6154,-332.744,873.065
0.296,50.5684,381.435,698.512,125.573,-59.8767,659.185,131.322,-375.601,682.324,37.5256,-340.317,875.617,-57.7667,-332.611,873.111
0.3,50.4968,381.541,698.468,125.543,-59.8041,659.147,131.287,-375.558,682.385,37.483,-340.221,875.593,-57.9225,-332.585,873.121
0.304,50.3812,381.7,698.416,125.55,-59.8328,659.134,131.251,-375.474,682.419,37.4448,-340.138,875.506,-58.0601,-332.544,873.128
0.308,50.2929,381.66,698.47,125.55,-59.8328,659.134,131.251,-375.474,682.419,37.4678,-340.055,875.526,-57.9618,-332.463,873.095
0.312,50.2283,381.673,698.491,125.543,-59.8041,659.147,131.162,-375.365,682.48,37.4694,-339.963,875.46,-58.1737,-332.384,873.037
0.316,50.0554,381.618,698.504,125.543,-59.8041,659.147,131.201,-375.284,682.585,37.3792,-339.86,875.423,-58.2312,-332.306,873.019
0.32,49.9735,381.564,698.572,125.543,-59.8041,659.147,131.171,-375.215,682.565,37.219,-339.733,875.433,-58.2968,-332.273,873.06
0.324,49.803,381.529,698.584,125.543,-59.8041,659.147,131.184,-375.178,682.58,37.2535,-339.678,875.448,-58.3521,-332.265,873.019
0.328,49.6786,381.551,698.562,125.543,-59.8041,659.147,131.186,-375.183,682.602,37.5293,-339.649,875.476,-58.3521,-332.265,873.019
0.332,49.3885,381.532,698.554,125.543,-59.8041,659.147,131.062,-375.097,682.591,37.509,-339.615,875.456,-58.2753,-332.201,873.027
0.336,49.1517,381.584,698.582,125.506,-59.7829,659.081,131.066,-375.081,682.616,37.4526,-339.506,875.503,-58.4616,-332.131,872.968
0.34,48.8859,381.552,698.674,125.543,-59.8041,659.147,130.977,-374.971,682.663,37.3895,-339.446,875.498,-58.1657,-331.932,872.909
0.344,48.6658,381.624,698.686,125.307,-59.6295,659.065,130.916,-374.941,682.672,37.394,-339.414,875.514,-58.1519,-331.909,872.88
0.348,48.454,381.575,698.799,125.27,-59.56,659.019,130.835,-374.862,682.629,37.3033,-339.328,875.469,-58.1131,-331.871,872.839
0.352,48.3549,381.62,698.77,125.096,-59.4119,658.974,130.835,-374.862,682.629,37.283,-339.138,875.566,-58.2416,-331.694,872.81
0.356,48.1695,381.685,698.782,125.103,-59.4405,658.961,130.817,-374.784,682.627,37.283,-339.138,875.566,-58.4148,-331.585,872.902
0.36,48.064,381.646,698.846,125.096,-59.4119,658.974,130.817,-374.784,682.627,37.3468,-339.058,875.581,-58.4148,-331.585,872.902
0.364,47.9858,381.711,698.809,125.096,-59.4119,658.974,130.741,-374.69,682.7,37.3469,-339.013,875.533,-58.4783,-331.522,872.926
0.368,47.8757,381.661,698.939,125.096,-59.4119,658.974,130.741,-374.69,682.7,37.3469,-339.013,875.533,-58.331,-331.466,872.884
0.372,47.6657,381.649,699.057,125.096,-59.4119,658.974,130.741,-374.69,682.7,37.384,-338.94,875.516,-58.2853,-331.368,872.819
0.376,47.5498,381.74,699.054,125.096,-59.4119,658.974,130.741,-374.69,682.7,37.3893,-338.878,875.549,-58.1543,-331.325,872.813
0.38,47.427,381.833,699.058,125.096,-59.4119,658.974,130.741,-374.69,682.7,37.4192,-338.756,875.511,-58.1729,-331.241,872.742
0.384,47.2969,381.918,699.065,124.896,-59.285,658.873,130.666,-374.557,682.731,37.3011,-338.494,875.445,-58.2138,-331.175,872.699
0.388,47.1626,381.915,699.077,124.896,-59.285,658.873,130.59,-374.458,682.644,37.2895,-338.532,875.428,-58.5311,-331.144,872.78
0.392,47.0642,382.014,699.253,124.896,-59.285,658.873,130.534,-374.35,682.691,37.3201,-338.502,875.448,-58.6066,-331.006,872.741
0.396,47.0642,382.014,699.253,124.822,-59.2079,658.912,130.498,-374.331,682.723,37.2666,-338.34,875.355,-58.6066,-331.006,872.741
0.4,46.9045,382.063,699.296,124.693,-59.1277,658.82,130.481,-374.267,682.788,37.1496,-338.185,875.275,-58.8951,-330.882,872.643
0.404,46.9019,382.061,699.348,124.767,-59.2049,658.781,130.471,-374.214,682.741,37.1644,-338.146,875.29,-58.7608,-330.832,872.628
0.408,46.8283,382.065,699.376,124.767,-59.2049,658.781,130.474,-374.201,682.752,37.1128,-338.054,875.267,-58.7222,-330.769,872.632
0.412,46.6916,382.021,699.339,124.693,-59.1277,658.82,130.474,-374.201,682.752,37.0615,-337.958,875.261,-58.7293,-330.613,872.605
0.416,46.7053,382.006,699.389,124.693,-59.1277,658.82,130.474,-374.201,682.752,36.9684,-337.775,875.13,-58.8006,-330.563,872.59
0.42,46.6789,382.016,699.326,124.525,-58.9361,658.801,130.328,-374.087,682.83,36.7712,-337.601,875.065,-58.9788,-330.437,872.598
0.424,46.6359,382.109,699.355,124.525,-58.9361,658.801,130.33,-374.078,682.845,36.8295,-337.641,875.016,-58.935,-330.368,872.612
0.428,46.4898,382.216,699.296,124.628,-59.0083,658.763,130.332,-374.052,682.832,36.8274,-337.569,875.057,-58.9612,-330.423,872.637
0.432,46.4328,382.214,699.353,124.628,-59.0083,658.763,130.255,-373.986,682.889,36.7694,-337.378,875.04,-58.9782,-330.355,872.613
0.436,46.3876,382.289,699.331,124.525,-58.9361,658.801,130.303,-374.001,682.872,36.8338,-337.403,874.996,-59.0664,-330.266,872.536
0.44,46.3681,382.288,699.296,124.628,-59.0083,658.763,130.18,-373.933,682.928,36.8338,-337.403,874.996,-58.8252,-330.13,872.522
0.444,46.3499,382.275,699.361,124.518,-58.8787,658.79,130.068,-373.799,682.866,36.8338,-337.403,874.996,-58.9403,-330.074,872.532
0.448,46.3008,382.258,699.275,124.518,-58.8787,658.79,130.024,-373.749,682.893,36.8338,-337.403,874.996,-59.0213,-329.971,872.601
0.452,46.2741,382.312,699.215,124.465,-58.7723,658.727,130.024,-373.749,682.893,36.8022,-337.307,874.923,-58.9422,-329.868,872.504
0.456,46.2741,382.312,699.215,124.518,-58.8787,658.79,130.026,-373.709,682.882,36.7948,-337.251,874.878,-58.8234,-329.82,872.484
0.46,46.2064,382.395,699.179,124.622,-58.951,658.752,130.011,-373.639,682.867,36.7948,-337.251,874.878,-58.8234,-329.82,872.484
0.464,46.1713,382.457,699.137,124.465,-58.7723,658.727,130.011,-373.606,682.839,36.8665,-337.239,874.851,-58.9328,-329.769,872.55
0.468,46.23,382.475,699.085,124.151,-58.4847,658.608,129.968,-373.557,682.857,36.7612,-337.077,874.803,-58.9328,-329.769,872.55
0.472,46.2351,382.514,699.033,124.371,-58.625,658.697,130.014,-373.587,682.83,36.653,-337.029,874.751,-58.9428,-329.659,872.547
0.476,46.1927,382.612,698.981,124.239,-58.4907,658.548,129.932,-373.5,682.86,36.5591,-336.773,874.802,-59.0074,-329.643,872.526
0.48,46.2123,382.621,698.955,124.135,-58.418,658.585,129.858,-373.402,682.895,36.5801,-336.691,874.757,-58.9172,-329.521,872.515
0.484,46.1491,382.678,698.947,123.977,-58.1983,658.588,129.858,-373.402,682.895,36.5008,-336.626,874.683,-58.9298,-329.441,872.587
0.488,46.2104,382.681,698.918,123.953,-58.1286,658.517,129.858,-373.402,682.895,36.3911,-336.467,874.613,-59.1217,-329.309,872.576
