Frame number,19370
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
0.492,58.3859,380.524,703.955,129.238,-61.3942,661.856,135.548,-376.815,684.318,29.0898,-313.408,859.954,-66.0565,-315.411,858.122
0.496,58.3957,380.52,703.982,129.194,-61.3232,661.88,135.532,-376.778,684.303,28.9201,-313.36,860.073,-66.1006,-315.484,858.113
0.5,58.4122,380.553,704.028,129.184,-61.3146,661.884,135.532,-376.778,684.303,28.9605,-313.316,860.075,-66.0565,-315.411,858.122
0.504,58.3652,380.597,704.128,129.184,-61.3146,661.884,135.532,-376.778,684.303,29.0055,-313.362,860.083,-66.0834,-315.44,858.083
0.508,58.3559,380.645,704.203,129.257,-61.3585,661.964,135.532,-376.778,684.303,28.8689,-313.221,860.093,-66.1006,-315.484,858.113
0.512,58.3174,380.636,704.316,129.2,-61.3071,661.99,135.506,-376.739,684.273,28.8905,-313.258,860.052,-66.0565,-315.411,858.122
0.516,58.2756,380.581,704.446,129.257,-61.3585,661.964,135.506,-376.739,684.273,28.7407,-313.219,860.089,-66.0834,-315.44,858.083
0.52,58.3052,380.513,704.703,128.847,-61.4347,661.919,135.495,-376.704,684.263,28.8596,-313.248,860.115,-66.0565,-315.411,858.122
0.524,58.2577,380.501,704.736,129.012,-61.1009,662.065,135.502,-376.687,684.274,28.7316,-313.246,860.112,-66.0834,-315.44,858.083
0.528,58.2542,380.518,704.818,129.158,-61.1266,662.046,135.426,-376.589,684.255,28.6687,-313.225,860.128,-66.0565,-315.411,858.122
0.532,58.2155,380.501,704.87,129.182,-61.1402,662.099,135.36,-376.516,684.261,28.6778,-313.198,860.105,-66.0565,-315.411,858.122
0.536,58.1789,380.453,704.947,129.282,-61.1935,662.225,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.1883,-315.433,858.196
0.54,58.1412,380.463,704.992,129.276,-61.211,662.274,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.1883,-315.433,858.196
0.544,58.1426,380.432,705.074,129.276,-61.211,662.274,135.36,-376.516,684.261,28.8596,-313.248,860.115,-66.0738,-315.455,858.154
0.548,58.1071,380.417,705.139,129.276,-61.211,662.274,135.36,-376.516,684.261,28.6687,-313.225,860.128,-66.0738,-315.455,858.154
0.552,57.9915,380.428,705.281,129.354,-61.3045,662.368,135.36,-376.516,684.261,28.6687,-313.225,860.128,-66.0738,-315.455,858.154
0.556,57.9666,380.471,705.415,129.354,-61.3045,662.368,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.56,57.9684,380.497,705.476,129.42,-61.2804,662.376,135.36,-376.516,684.261,28.6687,-313.225,860.128,-66.0738,-315.455,858.154
0.564,57.9525,380.483,705.511,129.354,-61.3045,662.368,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.568,57.9231,380.454,705.562,129.354,-61.3045,662.368,135.36,-376.516,684.261,28.6687,-313.225,860.128,-66.0738,-315.455,858.154
0.572,57.9186,380.473,705.728,129.416,-61.4171,662.429,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.576,57.9035,380.423,705.892,129.408,-61.4145,662.431,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.58,57.913,380.438,705.951,129.408,-61.4145,662.431,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.584,57.8598,380.374,706.074,129.408,-61.4145,662.431,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.588,57.7664,380.342,706.125,129.408,-61.4145,662.431,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.0738,-315.455,858.154
0.592,57.8313,380.364,706.178,129.36,-61.4067,662.507,135.36,-376.516,684.261,28.6687,-313.225,860.128,-66.1251,-315.489,858.182
0.596,57.8263,380.316,706.211,129.36,-61.4067,662.507,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.1251,-315.489,858.182
0.6,57.8285,380.324,706.249,129.147,-61.2684,662.458,135.36,-376.516,684.261,28.7316,-313.246,860.112,-66.1251,-315.489,858.182
0.604,57.8519,380.355,706.351,129.147,-61.2684,662.458,135.437,-376.613,684.28,28.7586,-313.241,860.144,-66.0786,-315.49,858.204
0.608,57.8134,380.286,706.453,129.1,-61.204,662.49,135.437,-376.613,684.28,28.7586,-313.241,860.144,-66.0218,-315.486,858.224
0.612,57.8134,380.286,706.453,129.058,-61.1364,662.523,135.437,-376.613,684.28,28.7604,-313.319,860.109,-66.0218,-315.486,858.224
0.616,57.704,380.234,706.619,129.058,-61.1364,662.523,135.464,-376.655,684.31,28.8522,-313.335,860.144,-66.0218,-315.486,858.224
0.62,57.5884,380.158,706.728,129.058,-61.1364,662.523,135.474,-376.689,684.319,28.9438,-313.429,860.126,-66.0218,-315.486,858.224
0.624,57.5971,380.149,706.765,129.1,-61.1928,662.574,135.474,-376.689,684.319,28.758,-313.399,860.171,-65.9145,-315.46,858.233
0.628,57.5639,380.16,706.82,129.043,-61.1233,662.594,135.474,-376.689,684.319,28.7965,-313.425,860.124,-65.9145,-315.46,858.233
0.632,57.6024,380.12,706.864,129.088,-61.1594,662.576,135.483,-376.741,684.323,28.9709,-313.423,860.159,-65.8797,-315.489,858.242
0.636,57.4446,380.05,706.991,129.043,-61.1233,662.594,135.483,-376.741,684.323,28.7965,-313.425,860.124,-65.8797,-315.489,858.242
0.64,57.4156,380.016,707.044,129.043,-61.1233,662.594,135.518,-376.806,684.377,28.7965,-313.425,860.124,-65.9033,-315.538,858.261
0.644,57.4156,380.016,707.044,129.043,-61.1233,662.594,135.518,-376.806,684.377,28.7309,-313.405,860.139,-65.7673,-315.492,858.254
0.648,57.4156,380.016,707.044,129.045,-61.1196,662.596,135.437,-376.797,684.394,28.7344,-313.424,860.17,-65.76,-315.501,858.302
0.652,57.4156,380.016,707.044,129.043,-61.1233,662.594,135.518,-376.806,684.377,28.9285,-313.535,860.189,-65.6516,-315.484,858.256
0.656,57.3576,379.969,707.077,129.043,-61.1233,662.594,135.397,-376.836,684.383,28.9285,-313.535,860.189,-65.5714,-315.563,858.247
0.66,57.3593,379.955,707.108,129.043,-61.1233,662.594,135.463,-376.815,684.426,28.9285,-313.535,860.189,-65.4124,-315.579,858.218
0.664,57.2994,379.902,707.137,128.925,-61.0439,662.606,135.324,-376.753,684.414,28.7521,-313.512,860.203,-65.3325,-315.581,858.227
0.668,57.2665,379.935,707.146,128.925,-61.0439,662.606,135.353,-376.78,684.449,28.7634,-313.552,860.169,-65.3564,-315.631,858.248
0.672,57.2665,379.935,707.146,128.926,-61.0404,662.608,135.296,-376.827,684.414,28.7659,-313.524,860.24,-65.3564,-315.631,858.248
0.676,57.2307,379.994,707.1,128.85,-61.0749,662.595,135.324,-376.753,684.414,28.7521,-313.512,860.203,-65.3564,-315.631,858.248
0.68,57.2635,379.951,707.114,128.772,-61.1297,662.643,135.331,-376.885,684.454,28.6631,-313.523,860.231,-65.3745,-315.658,858.284
0.684,57.2158,379.992,707.085,128.797,-61.2,662.675,135.354,-376.875,684.484,28.65,-313.509,860.193,-65.3915,-315.692,858.249
0.688,57.2158,379.992,707.085,128.797,-61.2,662.675,135.279,-376.869,684.506,28.7325,-313.544,860.216,-65.3745,-315.658,858.284
0.692,57.2158,379.992,707.085,128.792,-61.1969,662.677,135.279,-376.869,684.506,28.6631,-313.523,860.231,-65.4095,-315.719,858.285
0.696,57.2271,379.932,707.071,128.797,-61.2,662.675,135.279,-376.869,684.506,28.7325,-313.544,860.216,-65.365,-315.722,858.327
0.7,57.1736,379.974,707.021,128.797,-61.2,662.675,135.279,-376.869,684.506,28.7325,-313.544,860.216,-65.365,-315.722,858.327
0.704,57.1712,379.907,706.988,128.797,-61.2,662.675,135.283,-376.897,684.507,28.6631,-313.523,860.231,-65.365,-315.722,858.327
0.708,57.1971,379.93,706.967,128.596,-61.0695,662.645,135.31,-376.934,684.538,28.5802,-313.542,860.212,-65.365,-315.722,858.327
0.712,57.2068,379.933,706.933,128.596,-61.0695,662.645,135.31,-376.934,684.538,28.5802,-313.542,860.212,-65.365,-315.722,858.327
0.716,57.1693,379.934,706.941,128.596,-61.0695,662.645,135.39,-377.033,684.553,28.5802,-313.542,860.212,-65.365,-315.722,858.327
0.72,57.1435,379.92,706.886,128.497,-61.0303,662.667,135.348,-377.08,684.593,28.6829,-313.622,860.178,-65.5342,-315.824,858.349
0.724,57.0859,379.933,706.783,128.497,-61.0303,662.667,135.348,-377.08,684.593,28.796,-313.709,860.208,-65.4889,-315.761,858.383
0.728,57.0914,379.919,706.724,128.497,-61.0303,662.667,135.348,-377.08,684.593,28.5781,-313.669,860.17,-65.4586,-315.858,858.34
0.732,57.0793,379.908,706.705,128.497,-61.0303,662.667,135.348,-377.08,684.593,28.6503,-313.815,860.23,-65.443,-315.852,858.387
0.736,57.0401,379.957,706.691,128.497,-61.0303,662.667,135.367,-377.117,684.613,28.7343,-313.879,860.179,-65.443,-315.852,858.387
0.74,57.0793,379.908,706.705,128.533,-61.103,662.712,135.367,-377.117,684.613,28.7019,-313.868,860.219,-65.443,-315.852,858.387
0.744,57.0414,379.913,706.648,128.533,-61.103,662.712,135.39,-377.158,684.639,28.6284,-313.89,860.198,-65.4586,-315.858,858.34
0.748,57.046,379.891,706.609,128.533,-61.103,662.712,135.235,-377.095,684.563,28.7084,-313.91,860.183,-65.443,-315.852,858.387
0.752,57.0394,379.958,706.533,128.533,-61.103,662.712,135.235,-377.095,684.563,28.7084,-313.91,860.183,-65.4586,-315.858,858.34
