Frame number,18941
First frame,1
Point frequency,250
Analog frequency,250

Time,FINGER,,,ELBOW,,,SHOULDER,,,RIGHTHEAD,,,LEFTHEAD,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,55.2279,386.192,712.03,127.841,-55.458,669.265,137.913,-370.125,684.292,34.0793,-325.101,872.663,-61.0307,-331.572,871.024
0.004,54.8982,386.392,712.124,127.841,-55.4582,669.265,137.876,-370.096,684.34,33.897,-325.023,872.657,-60.9975,-331.512,871.014
0.008,55.2065,386.184,711.983,127.841,-55.458,669.265,137.875,-370.077,684.388,33.9246,-325.046,872.703,-60.9929,-331.527,871.067
0.012,55.1882,386.168,711.97,127.866,-55.4002,669.292,137.875,-370.077,684.388,33.9377,-325.064,872.624,-61.0307,-331.572,871.024
0.016,55.2226,386.167,711.94,127.841,-55.458,669.265,137.985,-370.163,684.445,33.7521,-325.016,872.629,-61.0865,-331.575,871.003
0.02,55.2064,386.175,711.923,127.985,-55.4743,669.384,137.985,-370.163,684.445,33.7521,-325.016,872.629,-61.3601,-331.497,871.038
0.024,55.2382,386.162,711.861,127.766,-55.3047,669.341,137.902,-370.158,684.525,33.8285,-325.051,872.597,-61.3601,-331.497,871.038
0.028,55.2479,386.185,711.89,127.884,-55.4357,669.406,137.848,-370.127,684.565,33.7148,-325.037,872.604,-61.4298,-331.611,871.03
0.032,55.234,386.157,711.831,127.884,-55.4357,669.406,137.848,-370.127,684.565,33.7491,-325.029,872.641,-61.4298,-331.611,871.03
0.036,55.2707,386.177,711.776,127.806,-55.3279,669.411,137.848,-370.127,684.565,33.7148,-325.037,872.604,-61.3966,-331.551,871.021
0.04,55.2784,386.264,711.693,127.884,-55.4357,669.406,137.848,-370.127,684.565,33.7148,-325.037,872.604,-61.5531,-331.645,871.026
0.044,55.3567,386.218,711.668,127.806,-55.3279,669.411,137.714,-370.095,684.561,33.7148,-325.037,872.604,-61.5893,-331.554,871.046
0.048,55.3777,386.251,711.671,127.673,-55.1612,669.486,137.848,-370.127,684.565,33.7148,-325.037,872.604,-61.7009,-331.635,871.028
0.052,55.387,386.317,711.639,127.673,-55.1612,669.486,137.848,-370.127,684.565,33.6082,-325.042,872.595,-61.7009,-331.635,871.028
0.056,55.4021,386.258,711.629,127.673,-55.1612,669.486,137.714,-370.095,684.561,33.7042,-325.068,872.626,-61.8252,-331.648,870.938
0.06,55.4016,386.316,711.622,127.67,-55.0612,669.478,137.656,-370.05,684.597,33.5978,-325.074,872.617,-61.8372,-331.648,870.89
0.064,55.3816,386.298,711.61,127.75,-55.1652,669.573,137.649,-370.069,684.612,33.6082,-325.042,872.595,-61.8404,-331.669,870.925
0.068,55.4016,386.316,711.622,127.712,-55.0805,669.602,137.604,-370.058,684.651,33.5978,-325.074,872.617,-61.8372,-331.648,870.89
0.072,55.4505,386.338,711.599,127.713,-55.0238,669.629,137.604,-370.058,684.651,33.4664,-324.985,872.582,-61.965,-331.625,870.939
0.076,55.4216,386.333,711.633,127.712,-55.0805,669.602,137.729,-370.102,684.715,33.4664,-324.985,872.582,-61.9977,-331.558,870.876
0.08,55.427,386.353,711.662,127.712,-55.0805,669.602,137.602,-370.049,684.673,33.4664,-324.985,872.582,-61.9628,-331.501,870.882
0.084,55.458,386.34,711.625,127.712,-55.0805,669.602,137.66,-370.06,684.779,33.2988,-324.921,872.537,-61.9628,-331.501,870.882
0.088,55.4505,386.338,711.599,127.817,-55.09,669.677,137.568,-370.022,684.817,33.2988,-324.921,872.537,-61.9934,-331.556,870.889
0.092,55.4706,386.37,711.64,127.87,-55.2243,669.745,137.562,-370.032,684.838,33.405,-324.935,872.529,-61.9761,-331.529,870.854
0.096,55.5483,386.37,711.606,127.849,-55.1756,669.773,137.562,-370.032,684.838,33.405,-324.935,872.529,-61.9869,-331.542,870.793
0.1,55.4752,386.39,711.671,127.849,-55.1756,669.773,137.562,-370.032,684.838,33.2988,-324.921,872.537,-62.009,-331.561,870.751
0.104,55.5743,386.394,711.65,127.849,-55.1756,669.773,137.562,-370.032,684.838,33.2988,-324.921,872.537,-62.009,-331.561,870.751
0.108,55.5493,386.446,711.67,127.849,-55.1756,669.773,137.562,-370.032,684.838,33.1245,-324.871,872.572,-62.0449,-331.638,870.788
0.112,55.5789,386.414,711.681,127.811,-55.1061,669.726,137.562,-370.032,684.838,33.1245,-324.871,872.572,-62.1044,-331.585,870.797
0.116,55.5743,386.394,711.65,127.849,-55.1756,669.773,137.438,-369.991,684.863,33.1245,-324.871,872.572,-62.0687,-331.548,870.721
0.12,55.5835,386.419,711.71,127.849,-55.1756,669.773,137.438,-369.991,684.863,33.1245,-324.871,872.572,-62.1008,-331.605,870.727
0.124,55.5743,386.394,711.65,127.893,-55.228,669.827,137.436,-369.984,684.885,33.1245,-324.871,872.572,-62.1355,-331.515,870.762
0.128,55.6286,386.376,711.674,127.893,-55.228,669.827,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.1714,-331.592,870.8
0.132,55.5655,386.421,711.653,127.893,-55.228,669.827,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.1355,-331.515,870.762
0.136,55.5951,386.406,711.698,127.893,-55.228,669.827,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.1355,-331.515,870.762
0.14,55.6539,386.392,711.751,127.893,-55.228,669.827,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.1369,-331.499,870.72
0.144,55.6948,386.442,711.758,127.929,-55.2507,669.868,137.522,-370.041,684.945,32.797,-324.76,872.551,-62.2208,-331.466,870.735
0.148,55.6944,386.43,711.781,127.929,-55.2507,669.868,137.522,-370.041,684.945,32.797,-324.76,872.551,-62.2208,-331.466,870.735
0.152,55.723,386.521,711.799,127.929,-55.2507,669.868,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.2208,-331.466,870.735
0.156,55.7444,386.48,711.819,127.929,-55.2507,669.868,137.522,-370.041,684.945,32.9718,-324.792,872.531,-62.4554,-331.55,870.72
0.16,55.7444,386.48,711.819,127.93,-55.1938,669.895,137.522,-370.041,684.945,32.797,-324.76,872.551,-62.4237,-331.495,870.716
0.164,55.8075,386.45,711.814,127.929,-55.2507,669.868,137.522,-370.041,684.945,32.6419,-324.712,872.508,-62.4687,-331.463,870.71
0.168,55.8179,386.459,711.833,127.929,-55.2507,669.868,137.525,-370.021,684.955,32.6419,-324.712,872.508,-62.4687,-331.463,870.71
0.172,55.7549,386.489,711.837,127.929,-55.2507,669.868,137.519,-370.026,684.98,32.6419,-324.712,872.508,-62.4939,-331.489,870.673
0.176,55.7605,386.463,711.888,127.929,-55.2507,669.868,137.519,-370.026,684.98,32.6419,-324.712,872.508,-62.4687,-331.463,870.71
0.18,55.7717,386.443,711.89,127.929,-55.2507,669.868,137.519,-370.026,684.98,32.5944,-324.717,872.548,-62.4899,-331.464,870.63
0.184,55.7295,386.481,711.961,127.929,-55.2507,669.868,137.519,-370.026,684.98,32.5944,-324.717,872.548,-62.5238,-331.522,870.632
0.188,55.8077,386.435,711.986,127.929,-55.2507,669.868,137.513,-370.035,685.004,32.5944,-324.717,872.548,-62.5371,-331.449,870.564
0.192,55.864,386.405,712.085,127.929,-55.2507,669.868,137.513,-370.035,685.004,32.5944,-324.717,872.548,-62.5371,-331.449,870.564
0.196,55.7873,386.416,712.209,127.929,-55.2507,669.868,137.479,-369.947,685.016,32.5944,-324.717,872.548,-62.5008,-331.392,870.575
0.2,55.7732,386.421,712.236,127.929,-55.2507,669.868,137.476,-369.968,685.009,32.5597,-324.736,872.523,-62.5371,-331.449,870.564
0.204,55.7732,386.421,712.236,127.93,-55.1938,669.895,137.424,-369.899,685.028,32.5944,-324.717,872.548,-62.5371,-331.449,870.564
0.208,55.7778,386.416,712.279,127.93,-55.1938,669.895,137.424,-369.899,685.028,32.5944,-324.717,872.548,-62.6886,-331.487,870.553
0.212,55.8532,386.408,712.374,127.929,-55.2507,669.868,137.424,-369.899,685.028,32.5944,-324.717,872.548,-62.5517,-331.436,870.552
0.216,55.8604,386.432,712.381,127.93,-55.1938,669.895,137.424,-369.899,685.028,32.5597,-324.736,872.523,-62.5567,-331.438,870.538
0.22,55.8938,386.366,712.411,127.929,-55.2507,669.868,137.424,-369.899,685.028,32.5944,-324.717,872.548,-62.4996,-331.352,870.461
0.224,55.9532,386.341,712.447,127.93,-55.1938,669.895,137.413,-369.913,685.068,32.5944,-324.717,872.548,-62.5333,-331.41,870.463
0.228,55.9687,386.341,712.463,127.929,-55.2507,669.868,137.413,-369.913,685.068,32.4611,-324.666,872.558,-62.4996,-331.352,870.461
0.232,55.9943,386.253,712.523,127.929,-55.2507,669.868,137.413,-369.913,685.068,32.5944,-324.717,872.548,-62.4996,-331.352,870.461
0.236,55.9686,386.254,712.562,127.929,-55.2507,669.868,137.413,-369.913,685.068,32.5944,-324.717,872.548,-62.4996,-331.352,870.461
0.24,56.0052,386.268,712.534,127.929,-55.2507,669.868,137.406,-369.931,685.086,32.6073,-324.731,872.483,-62.4996,-331.352,870.461
0.244,56.0164,386.273,712.502,127.836,-55.1921,669.899,137.283,-369.891,685.109,32.4611,-324.666,872.558,-62.4996,-331.352,870.461
0.248,55.9947,386.25,712.457,127.929,-55.2507,669.868,137.278,-369.913,685.112,32.5944,-324.717,872.548,-62.4996,-331.352,870.461
0.252,55.9471,386.319,712.419,127.836,-55.1921,669.899,137.272,-369.935,685.119,32.6419,-324.712,872.508,-62.4996,-331.352,870.461
0.256,55.9557,386.307,712.357,127.836,-55.1921,669.899,137.266,-369.941,685.141,32.5204,-324.647,872.461,-62.4299,-331.243,870.482
0.26,55.8404,386.366,712.303,127.852,-55.2587,669.922,137.266,-369.941,685.141,32.5549,-324.628,872.486,-62.4658,-331.3,870.47
0.264,55.7999,386.411,712.182,127.836,-55.1921,669.899,137.266,-369.941,685.141,32.5204,-324.647,872.461,-62.5744,-331.272,870.504
0.268,55.8303,386.39,712.153,127.852,-55.2587,669.922,137.212,-369.971,685.172,32.5549,-324.628,872.486,-62.5382,-331.216,870.516
0.272,55.8141,386.369,712.116,127.85,-55.2019,669.949,137.125,-369.962,685.138,32.5204,-324.647,872.461,-62.5121,-331.164,870.498
0.276,55.831,386.384,712.092,127.852,-55.2587,669.922,137.072,-369.998,685.209,32.5549,-324.628,872.486,-62.5793,-331.146,870.481
0.28,55.7751,386.401,712.003,127.962,-55.3836,669.913,137.035,-369.935,685.216,32.5286,-324.618,872.439,-62.5667,-331.183,870.423
0.284,55.7391,386.409,711.908,127.962,-55.3836,669.913,136.986,-369.939,685.287,32.5309,-324.604,872.427,-62.5302,-331.126,870.435
0.288,55.7458,386.373,711.869,127.869,-55.3252,669.944,136.986,-369.939,685.287,32.5309,-324.604,872.427,-62.614,-331.095,870.446
0.292,55.6929,386.367,711.806,127.869,-55.3252,669.944,136.986,-369.939,685.287,32.5309,-324.604,872.427,-62.6017,-331.061,870.414
0.296,55.6708,386.331,711.74,127.869,-55.3252,669.944,136.986,-369.939,685.287,32.5655,-324.597,872.464,-62.6017,-331.061,870.414
0.3,55.6754,386.351,711.77,127.869,-55.3252,669.944,136.915,-369.908,685.354,32.3321,-324.559,872.36,-62.6389,-331.119,870.4
0.304,55.5842,386.361,711.779,127.869,-55.3252,669.944,136.908,-369.92,685.375,32.3321,-324.559,872.36,-62.6101,-331.032,870.39
0.308,55.5842,386.361,711.779,127.869,-55.3252,669.944,136.845,-369.882,685.416,32.3321,-324.559,872.36,-62.7258,-331.063,870.373
0.312,55.5842,386.361,711.779,127.618,-55.1633,669.861,136.844,-369.872,685.438,32.3657,-324.539,872.382,-62.7991,-331.032,870.397
0.316,55.5507,386.336,711.782,127.618,-55.1633,669.861,136.844,-369.872,685.438,32.5068,-324.591,872.34,-62.7717,-330.979,870.381
0.32,55.5842,386.361,711.779,127.589,-55.2009,669.831,136.844,-369.872,685.438,32.5404,-324.571,872.362,-62.5196,-330.856,870.273
0.324,55.5143,386.36,711.879,127.677,-55.1443,669.816,136.844,-369.872,685.438,32.5068,-324.591,872.34,-62.4374,-330.846,870.217
0.328,55.4386,386.317,711.885,127.407,-55.0812,669.813,136.844,-369.872,685.438,32.5404,-324.571,872.362,-62.4701,-330.878,870.176
0.332,55.3696,386.274,711.927,127.682,-55.2592,669.799,136.841,-369.866,685.46,32.6811,-324.642,872.304,-62.4221,-330.865,870.144
0.336,55.2752,386.232,711.978,127.682,-55.2592,669.799,136.798,-369.863,685.501,32.6811,-324.642,872.304,-62.5254,-330.839,870.176
0.34,55.2363,386.258,712.009,127.682,-55.2592,669.799,136.791,-369.885,685.511,32.6811,-324.642,872.304,-62.5204,-330.812,870.136
0.344,55.1447,386.195,712.15,127.682,-55.2592,669.799,136.798,-369.863,685.501,32.6811,-324.642,872.304,-62.5627,-330.781,870.13
0.348,55.186,386.141,712.271,127.571,-55.191,669.709,136.787,-369.907,685.512,32.6939,-324.686,872.268,-62.5627,-330.781,870.13
0.352,55.2322,386.161,712.287,127.525,-55.1337,669.654,136.791,-369.885,685.511,32.7275,-324.666,872.291,-62.5627,-330.781,870.13
0.356,55.2399,386.225,712.359,127.393,-55.0965,669.559,136.791,-369.885,685.511,32.7275,-324.666,872.291,-62.6147,-330.71,870.116
0.36,55.2466,386.207,712.387,127.36,-55.0852,669.522,136.787,-369.907,685.512,32.6939,-324.686,872.268,-62.5627,-330.781,870.13
0.364,55.2702,386.221,712.419,127.282,-54.9665,669.427,136.791,-369.885,685.511,32.6939,-324.686,872.268,-62.6822,-330.754,870.105
0.368,55.2213,386.192,712.475,127.24,-54.9246,669.378,136.787,-369.907,685.512,32.8093,-324.67,872.242,-62.6841,-330.746,870.079
0.372,55.2213,386.192,712.475,127.242,-54.868,669.405,136.787,-369.907,685.512,32.6939,-324.686,872.268,-62.7242,-330.662,870.119
0.376,55.2344,386.17,712.489,126.994,-54.7322,669.226,136.791,-369.885,685.511,32.6939,-324.686,872.268,-62.6732,-330.645,870.075
0.38,55.2344,386.17,712.489,127.001,-54.716,669.177,136.791,-369.885,685.511,32.6939,-324.686,872.268,-62.6732,-330.645,870.075
0.384,55.2549,386.128,712.505,127.001,-54.716,669.177,136.798,-369.849,685.519,32.7065,-324.656,872.25,-62.7547,-330.615,870.087
0.388,55.2213,386.192,712.475,127.035,-54.7453,669.14,136.798,-369.849,685.519,32.7275,-324.666,872.291,-62.8356,-330.625,870.066
0.392,55.2213,386.192,712.475,126.976,-54.6291,669.076,136.798,-369.849,685.519,32.7065,-324.656,872.25,-62.7607,-330.583,870.037
0.396,55.2213,386.192,712.475,126.948,-54.6273,669.044,136.798,-369.849,685.519,32.6939,-324.686,872.268,-62.9555,-330.62,870.011
0.4,55.1014,386.154,712.456,126.908,-54.7094,668.995,136.798,-369.849,685.519,32.6939,-324.686,872.268,-63.0321,-330.588,870.023
0.404,55.0613,386.146,712.39,126.908,-54.7094,668.995,136.798,-369.849,685.519,32.7065,-324.656,872.25,-63.1408,-330.615,870.015
0.408,55.0613,386.146,712.39,126.887,-54.6494,668.938,136.8,-369.83,685.568,32.6939,-324.686,872.268,-63.1759,-330.678,870.023
0.412,55.0341,386.163,712.296,126.887,-54.6494,668.938,136.798,-369.849,685.519,32.7394,-324.636,872.271,-63.1148,-330.576,870.028
0.416,55.05,386.178,712.256,126.649,-54.4969,668.845,136.791,-369.774,685.55,32.5254,-324.638,872.301,-63.1408,-330.615,870.015
0.42,55.0103,386.21,712.143,126.671,-54.5662,668.812,136.791,-369.774,685.55,32.4611,-324.554,872.301,-63.1408,-330.615,870.015
0.424,54.9305,386.283,712.037,126.649,-54.4969,668.845,136.792,-369.755,685.564,32.1365,-324.444,872.28,-63.1914,-330.648,870.043
0.428,54.9084,386.222,711.899,126.433,-54.3566,668.796,136.792,-369.755,685.564,32.325,-324.502,872.345,-63.3119,-330.69,870.064
0.432,54.9502,386.274,711.771,126.455,-54.4258,668.762,136.77,-369.693,685.556,32.1365,-324.444,872.28,-63.2893,-330.636,870.028
0.436,55.0287,386.272,711.623,126.455,-54.4258,668.762,136.77,-369.693,685.556,32.1365,-324.444,872.28,-63.3469,-330.743,870.048
0.44,55.1368,386.247,711.5,126.455,-54.4258,668.762,136.77,-369.693,685.556,32.1365,-324.444,872.28,-63.3133,-330.682,870.039
0.444,55.226,386.349,711.309,126.455,-54.4258,668.762,136.77,-369.679,685.574,32.113,-324.398,872.318,-63.3133,-330.682,870.039
0.448,55.2117,386.366,711.205,126.455,-54.4258,668.762,136.775,-369.657,685.574,31.9903,-324.233,872.292,-63.3469,-330.743,870.048
0.452,55.2579,386.39,711.089,126.455,-54.4258,668.762,136.779,-369.635,685.578,31.9797,-324.31,872.283,-63.3133,-330.682,870.039
0.456,55.2791,386.387,711.037,126.455,-54.4258,668.762,136.892,-369.603,685.655,31.8959,-324.223,872.297,-63.3133,-330.682,870.039
0.46,55.2671,386.378,710.945,126.39,-54.302,668.7,136.842,-369.541,685.676,31.9086,-324.193,872.279,-63.3489,-330.734,870.022
0.464,55.2361,386.404,710.906,126.39,-54.302,668.7,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.3133,-330.682,870.039
0.468,55.2183,386.45,710.778,126.359,-54.2283,668.661,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.3133,-330.682,870.039
0.472,55.2182,386.496,710.724,126.359,-54.2283,668.661,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.3564,-330.677,870.004
0.476,55.1334,386.477,710.662,126.359,-54.2283,668.661,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.3133,-330.682,870.039
0.48,55.1178,386.484,710.646,126.359,-54.2283,668.661,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.392,-330.73,869.986
0.484,55.1032,386.511,710.62,126.359,-54.2283,668.661,136.848,-369.519,685.671,31.8959,-324.223,872.297,-63.3564,-330.677,870.004
0.488,55.1032,386.511,710.62,126.359,-54.2283,668.661,136.936,-369.528,685.703,31.7306,-324.072,872.313,-63.3564,-330.677,870.004
